Roi,Fast Period,Slow Period,high & low Period,high & low Error,Gain Value
0.016877700000000037,2,3,18,0.2,1.5
0.016877700000000037,2,3,18,0.2,2.0
0.016877700000000037,2,3,18,0.2,2.5
0.019302099999999947,2,3,18,0.2,3.0
0.022805700000000043,2,3,18,0.2,3.5
0.0,2,3,18,0.2,4.0
-0.00335767999999986,2,3,18,0.3,1.5
-0.006587680000000054,2,3,18,0.3,2.0
0.016877700000000037,2,3,18,0.3,2.5
0.019302099999999947,2,3,18,0.3,3.0
0.022805700000000043,2,3,18,0.3,3.5
0.0,2,3,18,0.3,4.0
-0.007305119999999787,2,3,18,0.4,1.5
-0.006587680000000054,2,3,18,0.4,2.0
0.016877700000000037,2,3,18,0.4,2.5
0.019302099999999947,2,3,18,0.4,3.0
0.022805700000000043,2,3,18,0.4,3.5
0.0,2,3,18,0.4,4.0
-0.007305119999999787,2,3,18,0.5,1.5
-0.006587680000000054,2,3,18,0.5,2.0
0.016877700000000037,2,3,18,0.5,2.5
0.019302099999999947,2,3,18,0.5,3.0
0.022805700000000043,2,3,18,0.5,3.5
0.0,2,3,18,0.5,4.0
-0.007305119999999787,2,3,18,0.6,1.5
-0.006587680000000054,2,3,18,0.6,2.0
0.016877700000000037,2,3,18,0.6,2.5
0.019302099999999947,2,3,18,0.6,3.0
0.022805700000000043,2,3,18,0.6,3.5
0.0,2,3,18,0.6,4.0
-0.007305119999999787,2,3,18,0.7,1.5
-0.006587680000000054,2,3,18,0.7,2.0
0.016877700000000037,2,3,18,0.7,2.5
0.019302099999999947,2,3,18,0.7,3.0
0.022805700000000043,2,3,18,0.7,3.5
0.0,2,3,18,0.7,4.0
-0.007305119999999787,2,3,18,0.8,1.5
-0.006587680000000054,2,3,18,0.8,2.0
0.016877700000000037,2,3,18,0.8,2.5
0.019302099999999947,2,3,18,0.8,3.0
0.022805700000000043,2,3,18,0.8,3.5
0.0,2,3,18,0.8,4.0
-0.007305119999999787,2,3,18,0.9,1.5
-0.006587680000000054,2,3,18,0.9,2.0
0.016877700000000037,2,3,18,0.9,2.5
0.019302099999999947,2,3,18,0.9,3.0
0.022805700000000043,2,3,18,0.9,3.5
0.0,2,3,18,0.9,4.0
0.016279580000000054,2,4,18,0.2,1.5
0.016279580000000054,2,4,18,0.2,2.0
0.016279580000000054,2,4,18,0.2,2.5
0.019302099999999947,2,4,18,0.2,3.0
0.02348970000000007,2,4,18,0.2,3.5
0.0,2,4,18,0.2,4.0
-0.00335767999999986,2,4,18,0.3,1.5
-0.006587680000000054,2,4,18,0.3,2.0
0.016279580000000054,2,4,18,0.3,2.5
0.019302099999999947,2,4,18,0.3,3.0
0.02348970000000007,2,4,18,0.3,3.5
0.0,2,4,18,0.3,4.0
-0.007305119999999787,2,4,18,0.4,1.5
-0.006587680000000054,2,4,18,0.4,2.0
0.015357700000000122,2,4,18,0.4,2.5
0.019302099999999947,2,4,18,0.4,3.0
0.02348970000000007,2,4,18,0.4,3.5
0.0,2,4,18,0.4,4.0
-0.007305119999999787,2,4,18,0.5,1.5
-0.006587680000000054,2,4,18,0.5,2.0
0.015357700000000122,2,4,18,0.5,2.5
0.019302099999999947,2,4,18,0.5,3.0
