symbol,volume,last_price,time,p_change,ch_percentage,extended_hours_price,ehp_percentage,datetime
TSLA,17508347,273.47,1694700543,2.17,0.8,,,2023-09-14 14:09:03
TSLA,17519753,273.2,1694700545,1.9,0.7,,,2023-09-14 14:09:05
TSLA,17527299,273.05,1694700550,1.75,0.65,,,2023-09-14 14:09:10
TSLA,17529690,273.13,1694700552,1.83,0.67,,,2023-09-14 14:09:12
TSLA,17531287,273.16,1694700555,1.86,0.69,,,2023-09-14 14:09:15
TSLA,17532915,273.35,1694700557,2.05,0.76,,,2023-09-14 14:09:17
TSLA,17533771,273.33,1694700559,2.03,0.75,,,2023-09-14 14:09:19
TSLA,17535877,,1694700561,,,,,2023-09-14 14:09:21
TSLA,17538660,273.37,1694700564,2.07,0.76,,,2023-09-14 14:09:24
TSLA,17540373,273.44,1694700565,2.14,0.79,,,2023-09-14 14:09:25
TSLA,17540484,,1694700566,,,,,2023-09-14 14:09:26
TSLA,17541474,273.38,1694700569,2.08,0.77,,,2023-09-14 14:09:29
TSLA,17541648,273.5,1694700571,2.2,0.81,,,2023-09-14 14:09:31
TSLA,17543449,273.37,1694700573,2.07,0.76,,,2023-09-14 14:09:33
TSLA,17543479,273.36,1694700574,2.06,,,,2023-09-14 14:09:34
TSLA,17543637,273.39,1694700577,2.09,0.77,,,2023-09-14 14:09:37
TSLA,17544816,273.42,1694700579,2.12,0.78,,,2023-09-14 14:09:39
TSLA,17544819,273.44,1694700580,2.14,0.79,,,2023-09-14 14:09:40
TSLA,17545694,273.5,1694700582,2.2,0.81,,,2023-09-14 14:09:42
TSLA,17547129,273.49,1694700585,2.19,,,,2023-09-14 14:09:45
TSLA,17547461,273.41,1694700587,2.11,0.78,,,2023-09-14 14:09:47
TSLA,17548970,,1694700588,,,,,2023-09-14 14:09:48
TSLA,17548973,273.4,1694700590,2.1,0.77,,,2023-09-14 14:09:50
TSLA,17549843,273.39,1694700592,2.09,,,,2023-09-14 14:09:52
TSLA,17561269,273.36,1694700595,2.06,0.76,,,2023-09-14 14:09:55
TSLA,17563685,273.45,1694700597,2.15,0.79,,,2023-09-14 14:09:57
TSLA,17567496,273.66,1694700599,2.36,0.87,,,2023-09-14 14:09:59
TSLA,27094634,273.58,1694700601,2.28,0.84,,,2023-09-14 14:10:01
TSLA,27095635,273.53,1694700603,2.23,0.82,,,2023-09-14 14:10:03
TSLA,27096095,273.49,1694700605,2.19,0.81,,,2023-09-14 14:10:05
TSLA,27097395,273.45,1694700606,2.15,0.79,,,2023-09-14 14:10:06
TSLA,27100280,273.32,1694700608,2.02,0.74,,,2023-09-14 14:10:08
TSLA,27113909,273.2,1694700610,1.9,0.7,,,2023-09-14 14:10:10
TSLA,27136804,273.0,1694700612,1.7,0.63,,,2023-09-14 14:10:12
TSLA,27148541,272.84,1694700615,1.54,0.57,,,2023-09-14 14:10:15
TSLA,27149562,272.92,1694700617,1.62,0.6,,,2023-09-14 14:10:17
TSLA,27151136,272.76,1694700619,1.46,0.54,,,2023-09-14 14:10:19
TSLA,27165227,272.53,1694700621,1.23,0.45,,,2023-09-14 14:10:21
TSLA,27183128,272.18,1694700624,0.88,0.32,,,2023-09-14 14:10:24
TSLA,27188130,272.27,1694700626,0.97,0.36,,,2023-09-14 14:10:26
TSLA,27189549,272.45,1694700628,1.15,0.42,,,2023-09-14 14:10:28
TSLA,27189649,272.46,1694700629,1.16,0.43,,,2023-09-14 14:10:29
TSLA,27190084,272.4,1694700630,1.1,0.41,,,2023-09-14 14:10:30
TSLA,27192854,272.3,1694700632,1.0,0.37,,,2023-09-14 14:10:32
TSLA,27193436,272.27,1694700635,0.97,0.36,,,2023-09-14 14:10:35
TSLA,27193789,,1694700637,,,,,2023-09-14 14:10:37
TSLA,27195235,272.3,1694700639,1.0,0.37,,,2023-09-14 14:10:39
TSLA,27204653,272.25,1694700641,0.95,0.35,,,2023-09-14 14:10:41
TSLA,27205886,272.26,1694700643,0.96,,,,2023-09-14 14:10:43
TSLA,27205935,272.27,1694700645,0.97,0.36,,,2023-09-14 14:10:45
TSLA,27207832,272.31,1694700647,1.01,0.37,,,2023-09-14 14:10:47
TSLA,27208215,,1694700649,,,,,2023-09-14 14:10:49
TSLA,27208465,,1694700651,,,,,2023-09-14 14:10:51
TSLA,27209252,272.36,1694700652,1.06,0.39,,,2023-09-14 14:10:52
TSLA,27209262,,1694700654,,,,,2023-09-14 14:10:54
TSLA,27210125,272.32,1694700658,1.02,0.38,,,2023-09-14 14:10:58
TSLA,27211592,272.48,1694700659,1.18,0.43,,,2023-09-14 14:10:59
TSLA,27211692,272.37,1694700660,1.07,0.39,,,2023-09-14 14:11:00
TSLA,27213349,272.3,1694700662,1.0,0.37,,,2023-09-14 14:11:02
TSLA,27215653,272.31,1694700664,1.01,,,,2023-09-14 14:11:04
TSLA,27216133,272.38,1694700667,1.08,0.4,,,2023-09-14 14:11:07
TSLA,27219638,272.58,1694700669,1.28,0.47,,,2023-09-14 14:11:09
TSLA,27221264,272.5,1694700671,1.2,0.44,,,2023-09-14 14:11:11
TSLA,27229142,272.64,1694700673,1.34,0.49,,,2023-09-14 14:11:13
TSLA,27229763,,1694700675,,,,,2023-09-14 14:11:15
TSLA,27230506,272.72,1694700677,1.42,0.52,,,2023-09-14 14:11:17
TSLA,27230507,272.73,1694700678,1.43,0.53,,,2023-09-14 14:11:18
TSLA,27235135,272.57,1694700680,1.27,0.47,,,2023-09-14 14:11:20
TSLA,27236891,272.54,1694700683,1.24,0.46,,,2023-09-14 14:11:23
TSLA,27237355,272.68,1694700686,1.38,0.51,,,2023-09-14 14:11:26
TSLA,27238959,272.73,1694700688,1.43,0.53,,,2023-09-14 14:11:28
TSLA,27244671,272.85,1694700690,1.55,0.57,,,2023-09-14 14:11:30
TSLA,27247943,272.89,1694700692,1.59,0.59,,,2023-09-14 14:11:32
TSLA,27247970,,1694700693,,,,,2023-09-14 14:11:33
TSLA,27250388,272.9,1694700695,1.6,,,,2023-09-14 14:11:35
TSLA,27251220,272.79,1694700697,1.49,0.55,,,2023-09-14 14:11:37
TSLA,27251528,272.8,1694700699,1.5,,,,2023-09-14 14:11:39
TSLA,27251712,,1694700701,,,,,2023-09-14 14:11:41
TSLA,27251722,272.83,1694700703,1.53,0.56,,,2023-09-14 14:11:43
TSLA,27253284,272.88,1694700705,1.58,0.58,,,2023-09-14 14:11:45
TSLA,27256925,272.8,1694700707,1.5,0.55,,,2023-09-14 14:11:47
TSLA,27258091,272.91,1694700708,1.61,0.59,,,2023-09-14 14:11:48
TSLA,27258129,272.93,1694700710,1.63,0.6,,,2023-09-14 14:11:50
TSLA,27258888,272.98,1694700712,1.68,0.62,,,2023-09-14 14:11:52
TSLA,27278246,273.09,1694700716,1.79,0.66,,,2023-09-14 14:11:56
TSLA,27280092,273.0,1694700718,1.7,0.63,,,2023-09-14 14:11:58
TSLA,27280106,,1694700719,,,,,2023-09-14 14:11:59
TSLA,27280560,272.99,1694700721,1.69,0.62,,,2023-09-14 14:12:01
TSLA,27286094,273.0,1694700723,1.7,0.63,,,2023-09-14 14:12:03
TSLA,27287600,273.15,1694700725,1.85,0.68,,,2023-09-14 14:12:05
TSLA,27287677,273.1,1694700727,1.8,0.66,,,2023-09-14 14:12:07
TSLA,27287793,273.09,1694700729,1.79,,,,2023-09-14 14:12:09
TSLA,27288363,273.08,1694700732,1.78,,,,2023-09-14 14:12:12
TSLA,27290454,273.24,1694700734,1.94,0.72,,,2023-09-14 14:12:14
TSLA,27291042,273.28,1694700736,1.98,0.73,,,2023-09-14 14:12:16
TSLA,27291189,273.33,1694700738,2.03,0.75,,,2023-09-14 14:12:18
TSLA,27292876,273.28,1694700740,1.98,0.73,,,2023-09-14 14:12:20
TSLA,27292878,273.29,1694700741,1.99,,,,2023-09-14 14:12:21
TSLA,27294471,273.32,1694700743,2.02,0.74,,,2023-09-14 14:12:23
TSLA,27294868,273.34,1694700745,2.04,0.75,,,2023-09-14 14:12:25
TSLA,27299276,273.37,1694700747,2.07,0.76,,,2023-09-14 14:12:27
TSLA,27300745,273.4,1694700749,2.1,0.77,,,2023-09-14 14:12:29
TSLA,27301611,273.35,1694700751,2.05,0.76,,,2023-09-14 14:12:31
TSLA,27302806,273.36,1694700754,2.06,,,,2023-09-14 14:12:34
TSLA,27304429,273.33,1694700756,2.03,0.75,,,2023-09-14 14:12:36
TSLA,27308747,273.35,1694700758,2.05,0.76,,,2023-09-14 14:12:38
TSLA,27308847,,1694700759,,,,,2023-09-14 14:12:39
TSLA,27309700,273.31,1694700761,2.01,0.74,,,2023-09-14 14:12:41
TSLA,27314718,273.2,1694700764,1.9,0.7,,,2023-09-14 14:12:44
TSLA,27316459,273.28,1694700766,1.98,0.73,,,2023-09-14 14:12:46
TSLA,27316980,273.34,1694700768,2.04,0.75,,,2023-09-14 14:12:48
TSLA,27317501,273.3,1694700770,2.0,0.74,,,2023-09-14 14:12:50
TSLA,27317601,273.24,1694700771,1.94,0.72,,,2023-09-14 14:12:51
TSLA,27318755,273.23,1694700774,1.93,0.71,,,2023-09-14 14:12:54
TSLA,27319087,,1694700776,,,,,2023-09-14 14:12:56
TSLA,27319187,273.25,1694700777,1.95,0.72,,,2023-09-14 14:12:57
TSLA,27319308,273.33,1694700779,2.03,0.75,,,2023-09-14 14:12:59
TSLA,27320009,273.26,1694700781,1.96,0.72,,,2023-09-14 14:13:01
TSLA,27320396,273.21,1694700784,1.91,0.7,,,2023-09-14 14:13:04
TSLA,27320878,273.15,1694700786,1.85,0.68,,,2023-09-14 14:13:06
TSLA,27321791,273.21,1694700788,1.91,0.7,,,2023-09-14 14:13:08
TSLA,27321814,273.24,1694700789,1.94,0.72,,,2023-09-14 14:13:09
TSLA,27322137,273.37,1694700792,2.07,0.76,,,2023-09-14 14:13:12
TSLA,27324096,273.35,1694700794,2.05,,,,2023-09-14 14:13:14
TSLA,27325869,273.2,1694700796,1.9,0.7,,,2023-09-14 14:13:16
TSLA,27326978,273.18,1694700798,1.88,0.69,,,2023-09-14 14:13:18
TSLA,27327028,273.16,1694700801,1.86,,,,2023-09-14 14:13:21
TSLA,27328636,273.2,1694700805,1.9,0.7,,,2023-09-14 14:13:25
TSLA,27328774,,1694700808,,,,,2023-09-14 14:13:28
TSLA,27328814,,1694700809,,,,,2023-09-14 14:13:29
TSLA,27329289,273.22,1694700811,1.92,0.71,,,2023-09-14 14:13:31
TSLA,27329686,273.26,1694700814,1.96,0.72,,,2023-09-14 14:13:34
TSLA,27330226,273.17,1694700816,1.87,0.69,,,2023-09-14 14:13:36
TSLA,27333097,273.28,1694700818,1.98,0.73,,,2023-09-14 14:13:38
TSLA,27333112,273.24,1694700819,1.94,0.72,,,2023-09-14 14:13:39
TSLA,27333742,273.25,1694700821,1.95,,,,2023-09-14 14:13:41
TSLA,27333901,273.2,1694700823,1.9,0.7,,,2023-09-14 14:13:43
TSLA,27336392,273.13,1694700826,1.83,0.67,,,2023-09-14 14:13:46
TSLA,27336407,273.2,1694700828,1.9,0.7,,,2023-09-14 14:13:48
TSLA,27336707,273.25,1694700831,1.95,0.72,,,2023-09-14 14:13:51
TSLA,27337785,273.35,1694700833,2.05,0.76,,,2023-09-14 14:13:53
TSLA,27337789,273.32,1694700835,2.02,0.74,,,2023-09-14 14:13:55
TSLA,27338112,273.33,1694700837,2.03,0.75,,,2023-09-14 14:13:57
TSLA,27338234,273.28,1694700839,1.98,0.73,,,2023-09-14 14:13:59
TSLA,27338416,273.29,1694700840,1.99,,,,2023-09-14 14:14:00
TSLA,27339281,273.23,1694700843,1.93,0.71,,,2023-09-14 14:14:03
TSLA,27340090,273.19,1694700844,1.89,0.7,,,2023-09-14 14:14:04
TSLA,27340250,273.15,1694700846,1.85,0.68,,,2023-09-14 14:14:06
TSLA,27340531,273.17,1694700848,1.87,0.69,,,2023-09-14 14:14:08
TSLA,27342185,273.1,1694700850,1.8,0.66,,,2023-09-14 14:14:10
TSLA,27342258,273.09,1694700853,1.79,,,,2023-09-14 14:14:13
TSLA,27346832,273.0,1694700854,1.7,0.63,,,2023-09-14 14:14:14
TSLA,27346836,273.07,1694700856,1.77,0.65,,,2023-09-14 14:14:16
TSLA,27348618,273.1,1694700858,1.8,0.66,,,2023-09-14 14:14:18
TSLA,27348936,273.0,1694700861,1.7,0.63,,,2023-09-14 14:14:21
TSLA,27352422,272.9,1694700863,1.6,0.59,,,2023-09-14 14:14:23
TSLA,27355404,272.88,1694700864,1.58,0.58,,,2023-09-14 14:14:24
TSLA,27355425,272.9,1694700865,1.6,0.59,,,2023-09-14 14:14:25
TSLA,27357294,272.78,1694700867,1.48,0.55,,,2023-09-14 14:14:27
TSLA,27359157,272.95,1694700870,1.65,0.61,,,2023-09-14 14:14:30
TSLA,27359614,272.94,1694700873,1.64,0.6,,,2023-09-14 14:14:33
TSLA,27360544,272.98,1694700875,1.68,0.62,,,2023-09-14 14:14:35
TSLA,27360556,272.97,1694700877,1.67,,,,2023-09-14 14:14:37
TSLA,27360708,272.95,1694700878,1.65,0.61,,,2023-09-14 14:14:38
TSLA,27360758,272.96,1694700880,1.66,,,,2023-09-14 14:14:40
TSLA,27364058,273.05,1694700882,1.75,0.65,,,2023-09-14 14:14:42
TSLA,27364060,273.06,1694700884,1.76,,,,2023-09-14 14:14:44
TSLA,27364614,273.02,1694700887,1.72,0.63,,,2023-09-14 14:14:47
TSLA,27365847,272.98,1694700888,1.68,0.62,,,2023-09-14 14:14:48
TSLA,27365947,,1694700890,,,,,2023-09-14 14:14:50
TSLA,27368094,272.81,1694700892,1.51,0.56,,,2023-09-14 14:14:52
TSLA,27368208,272.83,1694700894,1.53,,,,2023-09-14 14:14:54
TSLA,27368440,272.86,1694700896,1.56,0.58,,,2023-09-14 14:14:56
TSLA,27369127,272.97,1694700898,1.67,0.62,,,2023-09-14 14:14:58
TSLA,27370868,272.86,1694700901,1.56,0.58,,,2023-09-14 14:15:01
TSLA,27371637,272.98,1694700903,1.68,0.62,,,2023-09-14 14:15:03
TSLA,27372574,272.97,1694700905,1.67,,,,2023-09-14 14:15:05
TSLA,27372817,273.0,1694700906,1.7,0.63,,,2023-09-14 14:15:06
TSLA,27373621,273.05,1694700908,1.75,0.65,,,2023-09-14 14:15:08
TSLA,27373976,273.1,1694700910,1.8,0.66,,,2023-09-14 14:15:10
TSLA,27374847,273.04,1694700912,1.74,0.64,,,2023-09-14 14:15:12
TSLA,27375203,273.07,1694700915,1.77,0.65,,,2023-09-14 14:15:15
TSLA,27375423,273.13,1694700917,1.83,0.67,,,2023-09-14 14:15:17
TSLA,27375508,273.08,1694700918,1.78,0.66,,,2023-09-14 14:15:18
TSLA,27375608,273.05,1694700921,1.75,0.65,,,2023-09-14 14:15:21
TSLA,27376176,273.11,1694700923,1.81,0.67,,,2023-09-14 14:15:23
TSLA,27377894,273.01,1694700925,1.71,0.63,,,2023-09-14 14:15:25
TSLA,27378884,273.04,1694700927,1.74,0.64,,,2023-09-14 14:15:27
TSLA,27378909,273.0,1694700930,1.7,0.63,,,2023-09-14 14:15:30
TSLA,27378917,273.08,1694700933,1.78,0.66,,,2023-09-14 14:15:33
TSLA,27381480,273.17,1694700935,1.87,0.69,,,2023-09-14 14:15:35
TSLA,27382086,273.07,1694700936,1.77,0.65,,,2023-09-14 14:15:36
TSLA,27382186,273.06,1694700938,1.76,,,,2023-09-14 14:15:38
TSLA,27383520,272.92,1694700940,1.62,0.6,,,2023-09-14 14:15:40
TSLA,27383521,272.95,1694700942,1.65,0.61,,,2023-09-14 14:15:42
TSLA,27387009,272.8,1694700944,1.5,0.55,,,2023-09-14 14:15:44
TSLA,27390947,272.68,1694700946,1.38,0.51,,,2023-09-14 14:15:46
TSLA,27391771,272.74,1694700948,1.44,0.53,,,2023-09-14 14:15:48
TSLA,27392821,272.92,1694700950,1.62,0.6,,,2023-09-14 14:15:50
TSLA,27393434,272.88,1694700954,1.58,0.58,,,2023-09-14 14:15:54
TSLA,27393437,272.83,1694700955,1.53,0.56,,,2023-09-14 14:15:55
TSLA,27393637,272.91,1694700956,1.61,0.59,,,2023-09-14 14:15:56
TSLA,27393999,272.84,1694700958,1.54,0.57,,,2023-09-14 14:15:58
TSLA,27394099,272.85,1694700961,1.55,,,,2023-09-14 14:16:01
TSLA,27394688,272.82,1694700963,1.52,0.56,,,2023-09-14 14:16:03
TSLA,27394948,272.8,1694700965,1.5,0.55,,,2023-09-14 14:16:05
TSLA,27399697,272.65,1694700968,1.35,0.5,,,2023-09-14 14:16:08
TSLA,27400157,272.69,1694700969,1.39,0.51,,,2023-09-14 14:16:09
TSLA,27400257,272.67,1694700972,1.37,0.5,,,2023-09-14 14:16:12
TSLA,27402590,272.59,1694700974,1.29,0.48,,,2023-09-14 14:16:14
TSLA,27404663,272.58,1694700976,1.28,0.47,,,2023-09-14 14:16:16
TSLA,27404688,272.57,1694700977,1.27,,,,2023-09-14 14:16:17
TSLA,27405465,,1694700979,,,,,2023-09-14 14:16:19
TSLA,27407237,272.53,1694700981,1.23,0.45,,,2023-09-14 14:16:21
TSLA,27409615,,1694700983,,,,,2023-09-14 14:16:23
TSLA,27413758,272.74,1694700985,1.44,0.53,,,2023-09-14 14:16:25
TSLA,27414884,272.78,1694700987,1.48,0.55,,,2023-09-14 14:16:27
TSLA,27415216,272.74,1694700989,1.44,0.53,,,2023-09-14 14:16:29
TSLA,27415316,272.77,1694700992,1.47,0.54,,,2023-09-14 14:16:32
TSLA,27417035,272.62,1694700994,1.32,0.49,,,2023-09-14 14:16:34
TSLA,27417135,272.73,1694700995,1.43,0.53,,,2023-09-14 14:16:35
TSLA,27418473,272.83,1694700998,1.53,0.56,,,2023-09-14 14:16:38
TSLA,27419454,272.84,1694701000,1.54,0.57,,,2023-09-14 14:16:40
TSLA,27420003,272.86,1694701005,1.56,0.58,,,2023-09-14 14:16:45
TSLA,27420193,272.88,1694701007,1.58,,,,2023-09-14 14:16:47
TSLA,27422330,273.02,1694701010,1.72,0.63,,,2023-09-14 14:16:50
TSLA,27422725,273.0,1694701012,1.7,,,,2023-09-14 14:16:52
TSLA,27423785,272.98,1694701014,1.68,0.62,,,2023-09-14 14:16:54
TSLA,27423922,272.9,1694701015,1.6,0.59,,,2023-09-14 14:16:55
TSLA,27423928,272.88,1694701016,1.58,0.58,,,2023-09-14 14:16:56
TSLA,27427512,272.51,1694701018,1.21,0.45,,,2023-09-14 14:16:58
TSLA,27443453,272.46,1694701021,1.16,0.43,,,2023-09-14 14:17:01
TSLA,27446437,272.37,1694701023,1.07,0.39,,,2023-09-14 14:17:03
TSLA,27447544,272.33,1694701025,1.03,0.38,,,2023-09-14 14:17:05
TSLA,27451099,272.52,1694701028,1.22,0.45,,,2023-09-14 14:17:08
TSLA,27452137,272.38,1694701030,1.08,0.4,,,2023-09-14 14:17:10
TSLA,27453139,272.35,1694701032,1.05,0.39,,,2023-09-14 14:17:12
TSLA,27453239,,1694701033,,,,,2023-09-14 14:17:13
TSLA,27453548,272.37,1694701035,1.07,,,,2023-09-14 14:17:15
TSLA,27453808,272.41,1694701037,1.11,0.41,,,2023-09-14 14:17:17
TSLA,27453983,272.44,1694701040,1.14,0.42,,,2023-09-14 14:17:20
TSLA,27454084,272.48,1694701042,1.18,0.43,,,2023-09-14 14:17:22
TSLA,27455625,272.45,1694701044,1.15,0.42,,,2023-09-14 14:17:24
TSLA,27455826,272.58,1694701046,1.28,0.47,,,2023-09-14 14:17:26
TSLA,27455926,272.53,1694701047,1.23,0.45,,,2023-09-14 14:17:27
TSLA,27456995,272.68,1694701049,1.38,0.51,,,2023-09-14 14:17:29
TSLA,27457010,272.66,1694701051,1.36,0.5,,,2023-09-14 14:17:31
TSLA,27458421,272.79,1694701054,1.49,0.55,,,2023-09-14 14:17:34
TSLA,27459161,272.7,1694701056,1.4,0.52,,,2023-09-14 14:17:36
TSLA,27459194,272.68,1694701057,1.38,0.51,,,2023-09-14 14:17:37
TSLA,27459292,,1694701059,,,,,2023-09-14 14:17:39
TSLA,27459392,272.61,1694701062,1.31,0.48,,,2023-09-14 14:17:42
TSLA,27464069,272.51,1694701064,1.21,0.45,,,2023-09-14 14:17:44
TSLA,27464108,272.49,1694701065,1.19,0.44,,,2023-09-14 14:17:45
TSLA,27465756,272.43,1694701067,1.13,0.42,,,2023-09-14 14:17:47
TSLA,27465923,272.555,1694701070,1.25,0.46,,,2023-09-14 14:17:50
TSLA,27466092,272.62,1694701071,1.32,0.49,,,2023-09-14 14:17:51
TSLA,27466192,,1694701074,,,,,2023-09-14 14:17:54
TSLA,27466242,,1694701075,,,,,2023-09-14 14:17:55
TSLA,27466263,272.59,1694701077,1.29,0.48,,,2023-09-14 14:17:57
TSLA,27468472,272.57,1694701080,1.27,0.47,,,2023-09-14 14:18:00
TSLA,27468975,272.58,1694701081,1.28,,,,2023-09-14 14:18:01
TSLA,27469005,272.54,1694701083,1.24,0.46,,,2023-09-14 14:18:03
TSLA,27470092,272.45,1694701085,1.15,0.42,,,2023-09-14 14:18:05
TSLA,27470488,272.41,1694701088,1.11,0.41,,,2023-09-14 14:18:08
TSLA,27482676,272.44,1694701090,1.14,0.42,,,2023-09-14 14:18:10
TSLA,27483365,272.37,1694701092,1.07,0.39,,,2023-09-14 14:18:12
TSLA,27485072,272.42,1694701094,1.12,0.41,,,2023-09-14 14:18:14
TSLA,27486305,272.34,1694701096,1.04,0.38,,,2023-09-14 14:18:16
TSLA,27486628,,1694701098,,,,,2023-09-14 14:18:18
