timestamp,open,high,low,close,volume,trade count,vwap
2023-07-05T09:27:00Z,191.19,191.2,191.19,191.2,893,18,191.195812
2023-07-05T09:34:00Z,191.16,191.16,191.16,191.16,512,14,191.163262
2023-07-05T09:35:00Z,191.15,191.15,191.15,191.15,735,31,191.11298
2023-07-05T09:36:00Z,191.07,191.07,191.03,191.03,679,32,191.055479
2023-07-05T09:38:00Z,191.13,191.13,191.13,191.13,278,9,191.103201
2023-07-05T09:39:00Z,191.14,191.14,191.14,191.14,505,16,191.119861
2023-07-05T09:41:00Z,191.05,191.05,191.03,191.03,502,20,191.043068
2023-07-05T09:43:00Z,191.05,191.05,191.03,191.03,1165,30,191.039974
2023-07-05T09:46:00Z,191.15,191.15,191.02,191.1,858,18,191.065618
2023-07-05T09:48:00Z,191.11,191.11,191.11,191.11,116,5,191.11069
2023-07-05T09:49:00Z,191.13,191.13,191.1,191.1,733,13,191.121037
2023-07-05T09:50:00Z,191.17,191.17,191.17,191.17,112,4,191.1675
2023-07-05T09:54:00Z,191.17,191.2,191.17,191.2,604,15,191.185447
2023-07-05T09:55:00Z,191.21,191.21,191.21,191.21,593,24,191.213895
2023-07-05T09:59:00Z,191.2,191.22,191.2,191.22,375,8,191.20824
2023-07-05T10:00:00Z,191.2,191.2,191.2,191.2,449,11,191.198909
2023-07-05T10:03:00Z,191.22,191.22,191.22,191.22,276,12,191.222355
2023-07-05T10:04:00Z,191.22,191.23,191.22,191.23,549,19,191.21949
2023-07-05T10:06:00Z,191.2,191.2,191.19,191.19,510,15,191.197725
2023-07-05T10:09:00Z,191.13,191.13,190.99,190.99,5382,210,191.035834
2023-07-05T10:10:00Z,191.2,191.2,191.2,191.2,300,8,191.189167
2023-07-05T10:12:00Z,191.19,191.19,191.19,191.19,218,10,191.174954
2023-07-05T10:13:00Z,191.17,191.17,191.17,191.17,132,6,191.160303
2023-07-05T10:16:00Z,191.23,191.23,191.23,191.23,802,21,191.223728
2023-07-05T10:17:00Z,191.23,191.25,191.23,191.25,673,35,191.26266
2023-07-05T10:23:00Z,191.3,191.3,191.3,191.3,281,12,191.300925
2023-07-05T10:24:00Z,191.3,191.3,191.3,191.3,241,11,191.3
2023-07-05T10:27:00Z,191.29,191.3,191.29,191.3,1038,25,191.271946
2023-07-05T10:28:00Z,191.29,191.29,191.16,191.16,667,31,191.242084
2023-07-05T10:31:00Z,191.27,191.27,191.27,191.27,1519,26,191.27
2023-07-05T10:32:00Z,191.3,191.35,191.3,191.35,2593,62,191.331169
2023-07-05T10:33:00Z,191.27,191.27,191.27,191.27,356,23,191.255112
2023-07-05T10:34:00Z,191.27,191.27,191.27,191.27,165,7,191.276545
2023-07-05T10:36:00Z,191.27,191.27,191.27,191.27,432,15,191.272361
2023-07-05T10:40:00Z,191.29,191.29,191.29,191.29,311,14,191.291415
2023-07-05T10:41:00Z,191.3,191.3,191.3,191.3,738,9,191.300108
2023-07-05T10:42:00Z,191.35,191.35,191.35,191.35,904,18,191.348695
2023-07-05T10:45:00Z,191.41,191.45,191.41,191.45,766,30,191.412833
2023-07-05T10:49:00Z,191.4,191.48,191.4,191.45,2201,49,191.452185
2023-07-05T10:50:00Z,191.45,191.45,191.45,191.45,132,4,191.452045
2023-07-05T10:51:00Z,191.5,191.5,191.5,191.5,601,17,191.493927
2023-07-05T10:52:00Z,191.5,191.5,191.5,191.5,908,10,191.500143
2023-07-05T10:53:00Z,191.55,191.55,191.55,191.55,268,19,191.545634
2023-07-05T10:54:00Z,191.54,191.58,191.54,191.58,2864,33,191.564619
2023-07-05T10:55:00Z,191.64,191.64,191.64,191.64,505,14,191.631842
2023-07-05T10:56:00Z,191.58,191.58,191.58,191.58,1255,47,191.583355
2023-07-05T10:58:00Z,191.5,191.5,191.5,191.5,1014,35,191.502347
2023-07-05T10:59:00Z,191.54,191.54,191.54,191.54,297,15,191.537273
2023-07-05T11:00:00Z,191.58,191.77,191.54,191.65,13799,395,191.610265
2023-07-05T11:01:00Z,191.67,191.68,191.67,191.68,2379,23,191.676999
2023-07-05T11:02:00Z,191.66,191.66,191.6,191.6,743,32,191.625895
2023-07-05T11:05:00Z,191.55,191.55,191.5,191.5,3506,103,191.515154
2023-07-05T11:06:00Z,191.5,191.5,191.46,191.48,2004,52,191.490664
2023-07-05T11:09:00Z,191.5,191.5,191.5,191.5,2730,52,191.500429
2023-07-05T11:10:00Z,191.45,191.45,191.4,191.4,1493,73,191.419926
2023-07-05T11:11:00Z,191.36,191.36,191.36,191.36,222,21,191.366622
2023-07-05T11:15:00Z,191.54,191.54,191.53,191.53,1419,47,191.506378
2023-07-05T11:17:00Z,191.47,191.47,191.47,191.47,1182,18,191.466633
2023-07-05T11:18:00Z,191.47,191.5,191.47,191.5,822,26,191.487019
2023-07-05T11:19:00Z,191.5,191.5,191.49,191.49,1943,50,191.504498
2023-07-05T11:20:00Z,191.54,191.54,191.54,191.54,1909,32,191.536621
2023-07-05T11:21:00Z,191.55,191.55,191.55,191.55,669,29,191.532541
2023-07-05T11:22:00Z,191.5,191.5,191.5,191.5,874,26,191.505332
2023-07-05T11:23:00Z,191.5,191.5,191.5,191.5,417,9,191.517698
2023-07-05T11:25:00Z,191.55,191.55,191.5,191.5,1370,31,191.508504
2023-07-05T11:26:00Z,191.5,191.5,191.48,191.48,1788,44,191.4809
2023-07-05T11:31:00Z,191.48,191.49,191.48,191.49,1786,36,191.487951
2023-07-05T11:35:00Z,191.52,191.54,191.52,191.54,2667,65,191.518346
2023-07-05T11:36:00Z,191.5,191.5,191.5,191.5,862,20,191.513434
2023-07-05T11:37:00Z,191.55,191.55,191.55,191.55,588,13,191.544541
2023-07-05T11:38:00Z,191.55,191.55,191.55,191.55,654,11,191.548394
2023-07-05T11:39:00Z,191.55,191.55,191.55,191.55,1238,14,191.549855
2023-07-05T11:40:00Z,191.56,191.56,191.56,191.56,854,19,191.557974
2023-07-05T11:41:00Z,191.56,191.6,191.56,191.6,1102,36,191.575844
2023-07-05T11:42:00Z,191.6,191.6,191.6,191.6,347,10,191.597262
2023-07-05T11:44:00Z,191.6,191.6,191.6,191.6,288,19,191.601771
2023-07-05T11:45:00Z,191.59,191.59,191.53,191.53,620,40,191.555919
2023-07-05T11:46:00Z,191.5,191.5,191.47,191.47,1580,55,191.492532
2023-07-05T11:47:00Z,191.45,191.45,191.45,191.45,688,29,191.447849
2023-07-05T11:49:00Z,191.44,191.44,191.43,191.43,717,15,191.439847
2023-07-05T11:50:00Z,191.43,191.43,191.41,191.41,1199,25,191.426656
2023-07-05T11:51:00Z,191.43,191.43,191.36,191.36,2209,89,191.408325
2023-07-05T11:53:00Z,191.35,191.35,191.3,191.3,1571,66,191.330617
2023-07-05T11:54:00Z,191.31,191.36,191.3,191.3,2846,74,191.325437
2023-07-05T11:55:00Z,191.3,191.37,191.27,191.33,7531,133,191.313491
2023-07-05T11:56:00Z,191.3,191.32,191.3,191.32,1874,42,191.318869
2023-07-05T11:57:00Z,191.3,191.3,191.3,191.3,133,7,191.300075
2023-07-05T11:58:00Z,191.32,191.32,191.3,191.3,2549,62,191.318443
2023-07-05T11:59:00Z,191.28,191.28,191.27,191.27,1343,20,191.272971
2023-07-05T12:00:00Z,191.6,191.8,191.22,191.22,32632,601,191.491334
2023-07-05T12:01:00Z,191.22,192.18,191.11,191.12,20112,1341,191.362451
2023-07-05T12:02:00Z,191.18,192.88,191.11,192.01,7766,628,191.660587
2023-07-05T12:03:00Z,191.11,192.77,191.08,191.18,14366,640,191.418294
2023-07-05T12:04:00Z,191.18,191.18,191.18,191.18,1019,46,191.179749
2023-07-05T12:05:00Z,191.2,191.24,191.18,191.18,10106,86,191.208834
2023-07-05T12:06:00Z,191.19,191.25,191.19,191.25,1355,32,191.239578
2023-07-05T12:07:00Z,191.28,191.28,191.25,191.25,3393,71,191.260004
2023-07-05T12:08:00Z,191.25,191.25,191.24,191.24,231718,60,192.451984
2023-07-05T12:09:00Z,191.3,191.3,191.25,191.29,1441,42,191.274357
2023-07-05T12:10:00Z,191.2501,191.2501,191.25,191.25,4615,60,191.250841
2023-07-05T12:11:00Z,191.2,191.2,191.18,191.18,2105,70,191.188664
2023-07-05T12:12:00Z,191.22,191.22,191.22,191.22,950,55,191.212111
2023-07-05T12:13:00Z,191.2363,191.2363,191.2363,191.2363,724,37,191.201055
2023-07-05T12:14:00Z,191.18,191.21,191.18,191.21,1329,50,191.195713
2023-07-05T12:15:00Z,191.24,191.2639,191.24,191.2639,1858,29,191.246199
2023-07-05T12:16:00Z,191.2685,191.2685,191.22,191.22,525,39,191.24447
2023-07-05T12:17:00Z,191.2,191.2,191.2,191.2,928,27,191.204582
2023-07-05T12:18:00Z,191.2,191.2,191.2,191.2,1927,25,191.200213
2023-07-05T12:19:00Z,191.23,191.2892,191.23,191.2892,569,48,191.241878
2023-07-05T12:20:00Z,191.28,191.28,191.28,191.28,799,53,191.27263
2023-07-05T12:21:00Z,191.28,191.28,191.27,191.27,2007,59,191.271026
2023-07-05T12:22:00Z,191.26,191.29,191.2583,191.29,2177,58,191.270895
2023-07-05T12:23:00Z,191.29,191.31,191.29,191.31,2688,56,191.301895
2023-07-05T12:24:00Z,191.32,191.32,191.3,191.3,1829,71,191.301012
2023-07-05T12:25:00Z,191.2999,191.2999,191.25,191.28,2041,43,191.27218
2023-07-05T12:26:00Z,191.3,191.3,191.26,191.26,1873,37,191.290732
2023-07-05T12:28:00Z,191.26,192.46,191.26,191.26,8043,41,192.36599
2023-07-05T12:29:00Z,191.27,191.28,191.27,191.28,702,32,191.27557
2023-07-05T12:30:00Z,191.28,191.3,191.28,191.3,2426,44,191.285445
2023-07-05T12:31:00Z,191.32,191.35,191.32,191.35,1910,74,191.328983
2023-07-05T12:32:00Z,191.4,191.4,191.38,191.4,2734,96,191.392018
2023-07-05T12:33:00Z,191.37,191.3989,191.26,191.3101,6686,109,191.326255
2023-07-05T12:34:00Z,191.32,191.37,191.32,191.32,1233,57,191.335536
2023-07-05T12:35:00Z,191.32,191.32,191.3,191.3,2215,71,191.315316
2023-07-05T12:36:00Z,191.3,191.37,191.3,191.3,71810,51,192.432481
2023-07-05T12:37:00Z,191.3,191.32,191.3,191.32,1866,56,191.305222
2023-07-05T12:38:00Z,191.33,191.33,191.32,191.33,1761,73,191.329202
2023-07-05T12:39:00Z,191.34,191.34,191.34,191.34,511,51,191.348321
2023-07-05T12:40:00Z,191.34,191.34,191.34,191.34,1282,67,191.345557
2023-07-05T12:41:00Z,191.35,191.35,191.35,191.35,1049,56,191.347248
2023-07-05T12:42:00Z,191.34,191.34,191.34,191.34,942,53,191.326957
2023-07-05T12:43:00Z,191.34,191.34,191.33,191.33,1721,56,191.336678
2023-07-05T12:44:00Z,191.31,191.3268,191.31,191.3268,1082,57,191.317688
2023-07-05T12:45:00Z,191.31,191.34,191.31,191.33,4230,50,191.335477
2023-07-05T12:47:00Z,191.34,191.36,191.34,191.3497,1146,40,191.344914
2023-07-05T12:48:00Z,191.35,191.35,191.35,191.35,205,24,191.341802
2023-07-05T12:49:00Z,191.3581,191.39,191.3581,191.39,995,57,191.368377
2023-07-05T12:50:00Z,191.39,191.39,191.35,191.36,2261,59,191.375914
2023-07-05T12:51:00Z,191.3588,191.3588,191.32,191.32,1035,45,191.337107
2023-07-05T12:52:00Z,191.32,191.32,191.31,191.31,1005,63,191.321106
2023-07-05T12:53:00Z,191.34,191.36,191.34,191.36,1154,44,191.341524
2023-07-05T12:54:00Z,191.37,191.37,191.34,191.34,2075,46,191.347384
2023-07-05T12:55:00Z,191.34,191.35,191.31,191.34,5997,91,191.334477
2023-07-05T12:56:00Z,191.33,191.36,191.33,191.35,6038,58,191.338998
2023-07-05T12:57:00Z,191.35,191.4,191.35,191.39,4151,88,191.384205
2023-07-05T12:58:00Z,191.38,191.46,191.38,191.46,5689,80,191.420976
2023-07-05T12:59:00Z,191.46,191.48,191.45,191.48,5543,63,191.457081
2023-07-05T13:00:00Z,191.48,191.48,191.48,191.48,1285,34,191.47767
2023-07-05T13:01:00Z,191.46,191.46,191.4399,191.44,2140,52,191.452293
2023-07-05T13:02:00Z,191.44,191.44,191.4,191.4,7195,64,191.414493
2023-07-05T13:03:00Z,191.46,191.4687,191.43,191.43,1199,42,191.453417
2023-07-05T13:04:00Z,191.421,191.4499,191.421,191.4499,932,42,191.434603
2023-07-05T13:05:00Z,191.45,191.45,191.43,191.43,3492,53,191.446305
2023-07-05T13:06:00Z,191.4284,191.45,191.4284,191.43,1685,56,191.435382
2023-07-05T13:07:00Z,191.45,191.45,191.45,191.45,549,32,191.447956
2023-07-05T13:08:00Z,191.45,191.45,191.39,191.39,3994,92,191.410136
2023-07-05T13:09:00Z,191.44,191.47,191.44,191.47,1418,55,191.44853
2023-07-05T13:10:00Z,191.47,191.49,191.47,191.49,2619,58,191.485238
2023-07-05T13:11:00Z,191.49,191.56,191.49,191.55,6558,117,191.528765
2023-07-05T13:12:00Z,191.579,191.58,191.5,191.54,5409,132,191.551071
2023-07-05T13:13:00Z,191.55,191.5795,191.54,191.5795,1258,51,191.558612
2023-07-05T13:14:00Z,191.57,191.6,191.55,191.58,4759,93,191.584439
2023-07-05T13:15:00Z,191.59,191.6,191.56,191.56,7397,121,191.584356
2023-07-05T13:16:00Z,191.57,191.65,191.57,191.65,2082,83,191.604082
2023-07-05T13:17:00Z,191.66,191.66,191.63,191.63,3744,64,191.638736
2023-07-05T13:18:00Z,191.6285,191.63,191.58,191.58,5282,82,191.597494
2023-07-05T13:19:00Z,191.63,191.63,191.58,191.58,2820,81,191.59958
2023-07-05T13:20:00Z,191.65,191.65,191.6,191.64,3452,53,191.641311
2023-07-05T13:21:00Z,191.64,191.64,191.63,191.63,1461,47,191.634722
2023-07-05T13:22:00Z,191.62,191.65,191.61,191.65,4877,76,191.625964
2023-07-05T13:23:00Z,191.65,191.75,191.65,191.75,3695,105,191.700673
2023-07-05T13:24:00Z,191.71,191.72,191.67,191.72,7154,84,191.714371
2023-07-05T13:25:00Z,191.65,191.65,191.45,191.46,12953,280,191.543782
2023-07-05T13:26:00Z,191.46,191.58,191.46,191.58,3439,66,191.53217
2023-07-05T13:27:00Z,191.61,191.74,191.61,191.67,8782,118,191.675506
2023-07-05T13:28:00Z,191.75,191.75,191.46,191.59,10879,185,191.534862
2023-07-05T13:29:00Z,191.602,191.67,191.53,191.53,10834,166,191.587715
2023-07-05T13:30:00Z,191.57,191.98,191.55,191.98,1380972,13641,191.646592
2023-07-05T13:31:00Z,191.97,192.44,191.9,192.33,361259,4337,192.124204
2023-07-05T13:32:00Z,192.33,192.56,192.265,192.52,290349,3603,192.407682
2023-07-05T13:33:00Z,192.52,192.74,192.38,192.53,342518,3497,192.578608
2023-07-05T13:34:00Z,192.54,192.54,192.16,192.1909,214289,2803,192.338387
2023-07-05T13:35:00Z,192.18,192.295,192.06,192.295,204606,2463,192.164025
2023-07-05T13:36:00Z,192.292,192.4551,192.19,192.445,194443,2378,192.323812
2023-07-05T13:37:00Z,192.445,192.47,192.16,192.2199,224959,2538,192.290843
2023-07-05T13:38:00Z,192.2108,192.22,192.07,192.105,190020,2369,192.13245
2023-07-05T13:39:00Z,192.095,192.1971,192.04,192.11,162175,2122,192.093516
2023-07-05T13:40:00Z,192.11,192.4191,192.09,192.4191,235383,2758,192.280531
2023-07-05T13:41:00Z,192.41,192.98,192.4,192.94,372414,3735,192.686849
2023-07-05T13:42:00Z,192.9413,192.9413,192.655,192.735,262867,2764,192.786145
2023-07-05T13:43:00Z,192.73,192.85,192.655,192.83,184814,2230,192.746765
2023-07-05T13:44:00Z,192.85,192.95,192.8,192.93,154181,1847,192.845118
2023-07-05T13:45:00Z,192.93,192.97,192.79,192.89,216381,2337,192.884545
2023-07-05T13:46:00Z,192.9,192.97,192.81,192.82,150227,3850,192.907761
2023-07-05T13:47:00Z,192.83,192.9,192.75,192.8099,190465,3705,192.836829
2023-07-05T13:48:00Z,192.805,192.82,192.57,192.5701,222292,3949,192.682418
2023-07-05T13:49:00Z,192.575,192.62,192.205,192.259,294155,4441,192.39917
2023-07-05T13:50:00Z,192.25,192.37,192.0786,192.105,334033,4648,192.229629
2023-07-05T13:51:00Z,192.1,192.32,192.1,192.295,200729,4092,192.21919
2023-07-05T13:52:00Z,192.3,192.4097,192.23,192.39,132914,3564,192.302895
2023-07-05T13:53:00Z,192.39,192.4209,192.25,192.31,163572,3875,192.352833
2023-07-05T13:54:00Z,192.3087,192.36,192.26,192.355,111463,3393,192.305666
2023-07-05T13:55:00Z,192.3515,192.36,192.23,192.26,139610,3824,192.294324
2023-07-05T13:56:00Z,192.26,192.39,192.2,192.2888,150914,3794,192.282755
2023-07-05T13:57:00Z,192.28,192.35,192.2498,192.26,123544,3491,192.291621
2023-07-05T13:58:00Z,192.26,192.3498,192.21,192.2198,108444,3403,192.28121
2023-07-05T13:59:00Z,192.215,192.24,192.11,192.235,180423,4016,192.173478
2023-07-05T14:00:00Z,192.24,192.44,192.115,192.17,193411,4300,192.275164
2023-07-05T14:01:00Z,192.17,192.375,192.1668,192.33,143411,3813,192.286902
2023-07-05T14:02:00Z,192.3299,192.57,192.3299,192.515,237087,4358,192.470154
2023-07-05T14:03:00Z,192.53,192.62,192.44,192.505,231497,4306,192.514895
2023-07-05T14:04:00Z,192.5,192.5495,192.39,192.4199,134187,3960,192.478204
2023-07-05T14:05:00Z,192.41,192.51,192.38,192.465,135762,3863,192.466871
2023-07-05T14:06:00Z,192.46,192.63,192.41,192.575,259698,4676,192.54904
2023-07-05T14:07:00Z,192.57,192.6299,192.53,192.58,108974,3592,192.568906
2023-07-05T14:08:00Z,192.57,192.655,192.4601,192.655,158386,3680,192.554983
2023-07-05T14:09:00Z,192.655,192.68,192.35,192.3603,175713,3610,192.501102
2023-07-05T14:10:00Z,192.36,192.44,192.2716,192.3499,172397,3856,192.356917
2023-07-05T14:11:00Z,192.35,192.42,192.21,192.24,147121,3505,192.294469
2023-07-05T14:12:00Z,192.245,192.32,192.22,192.2713,91230,3178,192.279145
2023-07-05T14:13:00Z,192.28,192.295,192.21,192.25,71704,3187,192.250686
2023-07-05T14:14:00Z,192.255,192.27,192.11,192.1699,131797,3752,192.165028
2023-07-05T14:15:00Z,192.165,192.41,192.155,192.41,166698,3779,192.276079
2023-07-05T14:16:00Z,192.41,192.68,192.4,192.5282,244662,3911,192.556792
2023-07-05T14:17:00Z,192.5184,192.53,192.44,192.4875,92269,3165,192.483379
2023-07-05T14:18:00Z,192.49,192.4968,192.365,192.4799,79737,3022,192.433229
2023-07-05T14:19:00Z,192.48,192.52,192.42,192.5,80695,3303,192.475279
2023-07-05T14:20:00Z,192.5,192.69,192.5,192.55,139403,3434,192.6147
2023-07-05T14:21:00Z,192.5498,192.565,192.46,192.53,92165,3232,192.5149
2023-07-05T14:22:00Z,192.53,192.56,192.45,192.4776,59979,2835,192.500154
2023-07-05T14:23:00Z,192.47,192.5599,192.455,192.5378,59788,2933,192.525993
2023-07-05T14:24:00Z,192.54,192.58,192.465,192.58,62917,2952,192.51806
2023-07-05T14:25:00Z,192.5717,192.5789,192.49,192.5699,55761,2922,192.536519
2023-07-05T14:26:00Z,192.56,192.56,192.495,192.54,41634,2899,192.531238
2023-07-05T14:27:00Z,192.535,192.54,192.47,192.49,62052,3162,192.504141
2023-07-05T14:28:00Z,192.48,192.49,192.39,192.435,90324,3375,192.435164
2023-07-05T14:29:00Z,192.43,192.43,192.321,192.35,100891,3376,192.373309
2023-07-05T14:30:00Z,192.35,192.42,192.31,192.4,108226,3300,192.360841
2023-07-05T14:31:00Z,192.4068,192.425,192.34,192.3599,56721,2927,192.382833
2023-07-05T14:32:00Z,192.36,192.43,192.32,192.3879,84187,3231,192.376911
2023-07-05T14:33:00Z,192.385,192.4,192.315,192.34,70595,3139,192.348804
2023-07-05T14:34:00Z,192.3301,192.335,192.245,192.2599,80486,3404,192.287934
2023-07-05T14:35:00Z,192.26,192.44,192.245,192.41,95541,3453,192.34986
2023-07-05T14:36:00Z,192.41,192.44,192.3725,192.4287,65098,3106,192.40946
2023-07-05T14:37:00Z,192.43,192.4899,192.41,192.44,60190,1281,192.448811
2023-07-05T14:38:00Z,192.42,192.72,192.41,192.72,161701,1611,192.556753
2023-07-05T14:39:00Z,192.72,192.7399,192.5408,192.6,96782,1115,192.630669
2023-07-05T14:40:00Z,192.6,192.605,192.47,192.58,122339,1249,192.532255
2023-07-05T14:41:00Z,192.6,192.63,192.59,192.5973,68466,1089,192.610023
2023-07-05T14:42:00Z,192.6,192.69,192.58,192.63,99869,982,192.622391
2023-07-05T14:43:00Z,192.61,192.62,192.56,192.56,51263,1058,192.591783
2023-07-05T14:44:00Z,192.57,192.58,192.43,192.4699,89581,1229,192.497622
2023-07-05T14:45:00Z,192.4699,192.48,192.37,192.45,78539,1091,192.426312
2023-07-05T14:46:00Z,192.44,192.445,192.3316,192.36,62656,832,192.399937
2023-07-05T14:47:00Z,192.35,192.36,192.25,192.2778,76174,971,192.305483
2023-07-05T14:48:00Z,192.28,192.28,192.15,192.19,123808,1567,192.201315
2023-07-05T14:49:00Z,192.2,192.255,192.165,192.25,72586,938,192.213094
2023-07-05T14:50:00Z,192.25,192.31,192.18,192.24,93287,999,192.240045
2023-07-05T14:51:00Z,192.24,192.29,192.2,192.215,62269,928,192.246243
2023-07-05T14:52:00Z,192.215,192.22,192.075,192.2188,135779,1672,192.122223
2023-07-05T14:53:00Z,192.22,192.27,192.03,192.0678,131979,1323,192.145451
2023-07-05T14:54:00Z,192.07,192.15,192.06,192.1,74349,954,192.098775
2023-07-05T14:55:00Z,192.105,192.21,192.09,192.2,77734,946,192.157251
2023-07-05T14:56:00Z,192.1935,192.22,192.17,192.215,40782,722,192.195499
2023-07-05T14:57:00Z,192.215,192.28,192.151,192.155,88406,999,192.230128
2023-07-05T14:58:00Z,192.155,192.35,192.0969,192.33,186670,1625,192.236493
2023-07-05T14:59:00Z,192.33,192.36,192.31,192.3599,88248,888,192.328928
2023-07-05T15:00:00Z,192.36,192.365,192.22,192.23,258316,1339,192.293305
2023-07-05T15:01:00Z,192.22,192.23,192.01,192.025,113665,1256,192.100657
2023-07-05T15:02:00Z,192.03,192.09,192.015,192.0356,102679,994,192.043818
2023-07-05T15:03:00Z,192.03,192.0799,191.935,191.9599,177484,2554,192.007616
2023-07-05T15:04:00Z,191.9499,192,191.91,191.915,145425,1262,191.945967
2023-07-05T15:05:00Z,191.915,192.035,191.91,192.03,79533,919,191.960046
2023-07-05T15:06:00Z,192.035,192.08,192,192.045,84092,921,192.042606
2023-07-05T15:07:00Z,192.0499,192.1,192.045,192.05,49274,827,192.075988
2023-07-05T15:08:00Z,192.06,192.12,192.06,192.09,43652,752,192.08893
2023-07-05T15:09:00Z,192.09,192.1,192.012,192.012,53070,841,192.050886
2023-07-05T15:10:00Z,192.0101,192.03,191.92,192.02,96486,1052,191.976634
2023-07-05T15:11:00Z,192.02,192.08,191.98,191.9801,78394,1029,192.027822
2023-07-05T15:12:00Z,191.98,191.98,191.84,191.845,108020,1259,191.89697
2023-07-05T15:13:00Z,191.85,191.875,191.795,191.8,120309,1235,191.836502
2023-07-05T15:14:00Z,191.795,191.8,191.69,191.7599,127865,1514,191.742164
2023-07-05T15:15:00Z,191.755,191.78,191.695,191.715,81891,1080,191.739899
2023-07-05T15:16:00Z,191.72,191.87,191.72,191.78,99010,1064,191.815716
2023-07-05T15:17:00Z,191.78,191.785,191.61,191.645,108756,1384,191.686996
2023-07-05T15:18:00Z,191.65,191.72,191.63,191.71,92557,1119,191.683109
2023-07-05T15:19:00Z,191.715,191.73,191.64,191.7,72353,881,191.690695
2023-07-05T15:20:00Z,191.6989,191.6989,191.48,191.5205,141565,2247,191.558281
2023-07-05T15:21:00Z,191.52,191.63,191.51,191.61,55905,929,191.576742
2023-07-05T15:22:00Z,191.61,191.64,191.55,191.58,56590,915,191.596086
2023-07-05T15:23:00Z,191.58,191.62,191.5615,191.6,57541,790,191.594033
2023-07-05T15:24:00Z,191.59,191.62,191.53,191.54,68373,910,191.577158
2023-07-05T15:25:00Z,191.53,191.58,191.48,191.57,105459,1131,191.528971
2023-07-05T15:26:00Z,191.5656,191.57,191.515,191.515,63344,875,191.54552
2023-07-05T15:27:00Z,191.52,191.52,191.39,191.47,120503,1654,191.435912
2023-07-05T15:28:00Z,191.47,191.5169,191.43,191.48,59125,849,191.471051
2023-07-05T15:29:00Z,191.4799,191.51,191.4,191.435,87482,1163,191.462834
2023-07-05T15:30:00Z,191.44,191.51,191.41,191.4999,75402,933,191.45359
2023-07-05T15:31:00Z,191.495,191.55,191.46,191.5091,78107,1007,191.508903
2023-07-05T15:32:00Z,191.5001,191.53,191.425,191.4287,61752,887,191.468892
2023-07-05T15:33:00Z,191.425,191.49,191.395,191.45,75314,1033,191.445589
