ROI,Dev Factor,Rsi period,Rsi low,Rsi high,Bollinger Period,Gain value
score,pfast,pslow,high_low_period,high_low_error,gain_value
0.005118999999999926,5,23,8,0.4,1.0
0.01576250000000008,5,23,8,0.4,1.5
0.005198999999999875,5,23,8,0.5,1.0
0.01576250000000008,5,23,8,0.5,1.5
0.005198999999999875,5,23,8,0.6,1.0
0.01576250000000008,5,23,8,0.6,1.5
0.005198999999999875,5,23,8,0.7,1.0
0.01576250000000008,5,23,8,0.7,1.5
0.005198999999999875,5,23,8,0.8,1.0
0.01576250000000008,5,23,8,0.8,1.5
0.005198999999999875,5,23,8,0.9,1.0
0.01576250000000008,5,23,8,0.9,1.5
0.001115999999999898,5,26,8,0.1,1.0
0.009922999999999942,5,26,8,0.1,1.5
0.0018647500000000335,5,26,8,0.2,1.0
0.008039249999999942,5,26,8,0.2,1.5
0.0018647500000000335,5,26,8,0.3,1.0
0.0038227499999999464,5,26,8,0.3,1.5
0.009293750000000024,5,26,8,0.4,1.0
0.011251749999999937,5,26,8,0.4,1.5
0.008790747499999894,5,26,8,0.5,1.0
0.010748747499999807,5,26,8,0.5,1.5
0.008790747499999894,5,26,8,0.6,1.0
0.010748747499999807,5,26,8,0.6,1.5
0.008790747499999894,5,26,8,0.7,1.0
0.010748747499999807,5,26,8,0.7,1.5
0.008790747499999894,5,26,8,0.8,1.0
0.010748747499999807,5,26,8,0.8,1.5
0.008790747499999894,5,26,8,0.9,1.0
0.010748747499999807,5,26,8,0.9,1.5
0.003998749999999931,5,29,8,0.1,1.0
0.003998749999999931,5,29,8,0.1,1.5
0.0011237499999999883,5,29,8,0.2,1.0
0.003998749999999931,5,29,8,0.2,1.5
0.0011237499999999883,5,29,8,0.3,1.0
0.003998749999999931,5,29,8,0.3,1.5
0.0011237499999999883,5,29,8,0.4,1.0
0.003998749999999931,5,29,8,0.4,1.5
0.008261497499999928,5,29,8,0.5,1.0
0.015136497499999927,5,29,8,0.5,1.5
0.008261497499999928,5,29,8,0.6,1.0
0.015136497499999927,5,29,8,0.6,1.5
0.008261497499999928,5,29,8,0.7,1.0
0.015136497499999927,5,29,8,0.7,1.5
0.008261497499999928,5,29,8,0.8,1.0
0.015136497499999927,5,29,8,0.8,1.5
0.008261497499999928,5,29,8,0.9,1.0
0.015136497499999927,5,29,8,0.9,1.5
0.012225999999999999,8,14,8,0.1,1.0
0.013200999999999964,8,14,8,0.1,1.5
0.010890500000000069,8,14,8,0.2,1.0
0.013740500000000034,8,14,8,0.2,1.5
0.010890500000000069,8,14,8,0.3,1.0
0.013740500000000034,8,14,8,0.3,1.5
0.007908880000000108,8,14,8,0.4,1.0
0.010758880000000073,8,14,8,0.4,1.5
0.007401379999999992,8,14,8,0.5,1.0
0.010543249999999914,8,14,8,0.5,1.5
0.007103879999999981,8,14,8,0.6,1.0
0.009753879999999987,8,14,8,0.6,1.5
0.008038380000000135,8,14,8,0.7,1.0
0.011345000000000084,8,14,8,0.7,1.5
0.008038380000000135,8,14,8,0.8,1.0
0.011345000000000084,8,14,8,0.8,1.5
0.008038380000000135,8,14,8,0.9,1.0
0.011345000000000084,8,14,8,0.9,1.5
0.00025012500000005743,8,17,8,0.1,1.0
0.00695062500000009,8,17,8,0.1,1.5
0.001574000000000006,8,17,8,0.2,1.0
0.0037234999999998814,8,17,8,0.2,1.5
0.0016632499999998983,8,17,8,0.3,1.0
0.00456375000000012,8,17,8,0.3,1.5
0.010531249999999945,8,17,8,0.4,1.0
0.011019750000000217,8,17,8,0.4,1.5
0.010128747499999723,8,17,8,0.5,1.0
0.010617247499999994,8,17,8,0.5,1.5
0.010128747499999723,8,17,8,0.6,1.0
0.010617247499999994,8,17,8,0.6,1.5
0.010128747499999723,8,17,8,0.7,1.0
0.010617247499999994,8,17,8,0.7,1.5
0.010128747499999723,8,17,8,0.8,1.0
0.010617247499999994,8,17,8,0.8,1.5
0.010128747499999723,8,17,8,0.9,1.0
0.010617247499999994,8,17,8,0.9,1.5
0.00014634999999999892,8,20,8,0.1,1.0
0.01861865000000014,8,20,8,0.1,1.5
0.01012325250000004,8,20,8,0.2,1.0
0.01643780000000015,8,20,8,0.2,1.5
0.006831502500000104,8,20,8,0.3,1.0
0.016086050000000185,8,20,8,0.3,1.5
0.006831502500000104,8,20,8,0.4,1.0
0.010491750000000055,8,20,8,0.4,1.5
0.006428999999999883,8,20,8,0.5,1.0
0.010089247499999832,8,20,8,0.5,1.5
0.006428999999999883,8,20,8,0.6,1.0
0.010089247499999832,8,20,8,0.6,1.5
0.006428999999999883,8,20,8,0.7,1.0
0.010089247499999832,8,20,8,0.7,1.5
0.006428999999999883,8,20,8,0.8,1.0
0.010089247499999832,8,20,8,0.8,1.5
0.006428999999999883,8,20,8,0.9,1.0
0.010089247499999832,8,20,8,0.9,1.5
0.00039299999999993745,8,23,8,0.1,1.0
0.013554467500000097,8,23,8,0.1,1.5
0.005194,8,23,8,0.2,1.0
0.007743499999999796,8,23,8,0.2,1.5
0.005194,8,23,8,0.3,1.0
0.007743499999999796,8,23,8,0.3,1.5
0.005194,8,23,8,0.4,1.0
0.007743499999999796,8,23,8,0.4,1.5
0.005194,8,23,8,0.5,1.0
0.007743499999999796,8,23,8,0.5,1.5
0.005194,8,23,8,0.6,1.0
0.007743499999999796,8,23,8,0.6,1.5
0.005194,8,23,8,0.7,1.0
0.007743499999999796,8,23,8,0.7,1.5
0.005194,8,23,8,0.8,1.0
0.007743499999999796,8,23,8,0.8,1.5
0.005194,8,23,8,0.9,1.0
0.007743499999999796,8,23,8,0.9,1.5
0.0008979999999999087,8,26,8,0.1,1.0
0.00974799999999996,8,26,8,0.1,1.5
0.00027299999999990873,8,26,8,0.2,1.0
0.0035224999999997784,8,26,8,0.2,1.5
0.00027299999999990873,8,26,8,0.3,1.0
0.0035224999999997784,8,26,8,0.3,1.5
0.00027299999999990873,8,26,8,0.4,1.0
0.0035224999999997784,8,26,8,0.4,1.5
0.009192749999999797,8,26,8,0.5,1.0
0.01539325,8,26,8,0.5,1.5
0.0069314999999998544,8,26,8,0.6,1.0
0.013132000000000059,8,26,8,0.6,1.5
0.0069314999999998544,8,26,8,0.7,1.0
0.013132000000000059,8,26,8,0.7,1.5
0.0069314999999998544,8,26,8,0.8,1.0
0.013132000000000059,8,26,8,0.8,1.5
0.0069314999999998544,8,26,8,0.9,1.0
0.013132000000000059,8,26,8,0.9,1.5
0.0013251249999999487,8,29,8,0.1,1.0
0.004050625000000045,8,29,8,0.1,1.5
0.0011501249999999658,8,29,8,0.2,1.0
0.004050625000000045,8,29,8,0.2,1.5
0.0011501249999999658,8,29,8,0.3,1.0
0.004050625000000045,8,29,8,0.3,1.5
0.0011501249999999658,8,29,8,0.4,1.0
0.004050625000000045,8,29,8,0.4,1.5
0.010110500000000078,8,29,8,0.5,1.0
0.016210000000000058,8,29,8,0.5,1.5
0.007949750000000045,8,29,8,0.6,1.0
0.014049250000000024,8,29,8,0.6,1.5
0.007949750000000045,8,29,8,0.7,1.0
0.014049250000000024,8,29,8,0.7,1.5
0.007949750000000045,8,29,8,0.8,1.0
0.014049250000000024,8,29,8,0.8,1.5
0.007949750000000045,8,29,8,0.9,1.0
0.014049250000000024,8,29,8,0.9,1.5
0.013029874999999984,11,14,8,0.1,1.0
0.014904874999999984,11,14,8,0.1,1.5
0.008548752500000211,11,14,8,0.2,1.0
0.0113737525000002,11,14,8,0.2,1.5
0.00804625250000024,11,14,8,0.3,1.0
0.010871252500000227,11,14,8,0.3,1.5
0.007415252500000238,11,14,8,0.4,1.0
0.009665252500000181,11,14,8,0.4,1.5
0.007794500000000024,11,14,8,0.5,1.0
0.010619500000000013,11,14,8,0.5,1.5
0.007794500000000024,11,14,8,0.6,1.0
0.010619500000000013,11,14,8,0.6,1.5
0.007794500000000024,11,14,8,0.7,1.0
0.010619500000000013,11,14,8,0.7,1.5
0.007794500000000024,11,14,8,0.8,1.0
0.010619500000000013,11,14,8,0.8,1.5
0.007794500000000024,11,14,8,0.9,1.0
0.010619500000000013,11,14,8,0.9,1.5
0.0008960000000000513,11,17,8,0.1,1.0
0.003470999999999983,11,17,8,0.1,1.5
0.010068500000000037,11,17,8,0.2,1.0
0.012773000000000147,11,17,8,0.2,1.5
0.010068500000000037,11,17,8,0.3,1.0
0.012773000000000147,11,17,8,0.3,1.5
0.00836000000000002,11,17,8,0.4,1.0
0.01106450000000013,11,17,8,0.4,1.5
0.008410249999999973,11,17,8,0.5,1.0
0.011114750000000083,11,17,8,0.5,1.5
0.008963000000000042,11,17,8,0.6,1.0
0.011667500000000152,11,17,8,0.6,1.5
0.008963000000000042,11,17,8,0.7,1.0
0.011667500000000152,11,17,8,0.7,1.5
0.008963000000000042,11,17,8,0.8,1.0
0.011667500000000152,11,17,8,0.8,1.5
0.008963000000000042,11,17,8,0.9,1.0
0.011667500000000152,11,17,8,0.9,1.5
0.011111250000000024,11,20,8,0.1,1.0
0.016490999999999926,11,20,8,0.1,1.5
0.008886749999999933,11,20,8,0.2,1.0
0.012553354999999834,11,20,8,0.2,1.5
0.008386249999999944,11,20,8,0.3,1.0
0.012553354999999834,11,20,8,0.3,1.5
0.008637499999999857,11,20,8,0.4,1.0
0.012553354999999834,11,20,8,0.4,1.5
0.008637499999999857,11,20,8,0.5,1.0
0.012553354999999834,11,20,8,0.5,1.5
0.008095854999999775,11,20,8,0.6,1.0
0.010945354999999867,11,20,8,0.6,1.5
0.008095854999999775,11,20,8,0.7,1.0
0.010945354999999867,11,20,8,0.7,1.5
0.008095854999999775,11,20,8,0.8,1.0
0.010945354999999867,11,20,8,0.8,1.5
0.008095854999999775,11,20,8,0.9,1.0
0.010945354999999867,11,20,8,0.9,1.5
0.0014737499999999543,11,23,8,0.1,1.0
0.01825150000000004,11,23,8,0.1,1.5
0.00042374999999991443,11,23,8,0.2,1.0
0.0032987499999999996,11,23,8,0.2,1.5
0.00042374999999991443,11,23,8,0.3,1.0
0.0032987499999999996,11,23,8,0.3,1.5
0.00042374999999991443,11,23,8,0.4,1.0
0.010944625000000024,11,23,8,0.4,1.5
0.006110500000000125,11,23,8,0.5,1.0
0.011460500000000092,11,23,8,0.5,1.5
0.007050250000000136,11,23,8,0.6,1.0
0.011912750000000107,11,23,8,0.6,1.5
0.007050250000000136,11,23,8,0.7,1.0
0.011912750000000107,11,23,8,0.7,1.5
0.007050250000000136,11,23,8,0.8,1.0
0.011912750000000107,11,23,8,0.8,1.5
0.007050250000000136,11,23,8,0.9,1.0
0.011912750000000107,11,23,8,0.9,1.5
0.001675625000000057,11,26,8,0.1,1.0
0.012200625000000005,11,26,8,0.1,1.5
0.0012506250000000171,11,26,8,0.2,1.0
0.0036756250000000855,11,26,8,0.2,1.5
0.0012506250000000171,11,26,8,0.3,1.0
0.0036756250000000855,11,26,8,0.3,1.5
0.00952150000000004,11,26,8,0.4,1.0
0.011946500000000108,11,26,8,0.4,1.5
0.009258125000000126,11,26,8,0.5,1.0
0.010912250000000028,11,26,8,0.5,1.5
0.007474250000000035,11,26,8,0.6,1.0
0.01739924999999996,11,26,8,0.6,1.5
0.007474250000000035,11,26,8,0.7,1.0
0.01739924999999996,11,26,8,0.7,1.5
0.007474250000000035,11,26,8,0.8,1.0
0.01739924999999996,11,26,8,0.8,1.5
0.007474250000000035,11,26,8,0.9,1.0
0.01739924999999996,11,26,8,0.9,1.5
0.001575500000000006,11,29,8,0.1,1.0
0.010644000000000063,11,29,8,0.1,1.5
0.0009222499999998859,11,29,8,0.2,1.0
0.002997249999999988,11,29,8,0.2,1.5
0.0009222499999998859,11,29,8,0.3,1.0
0.002997249999999988,11,29,8,0.3,1.5
0.007954750000000028,11,29,8,0.4,1.0
0.014679750000000024,11,29,8,0.4,1.5
0.007954750000000028,11,29,8,0.5,1.0
0.009859499999999988,11,29,8,0.5,1.5
0.006086957499999866,11,29,8,0.6,1.0
0.015511957499999821,11,29,8,0.6,1.5
0.006086957499999866,11,29,8,0.7,1.0
0.015511957499999821,11,29,8,0.7,1.5
0.006086957499999866,11,29,8,0.8,1.0
0.015511957499999821,11,29,8,0.8,1.5
0.006086957499999866,11,29,8,0.9,1.0
0.015511957499999821,11,29,8,0.9,1.5
0.0,14,14,8,0.1,1.0
0.0,14,14,8,0.1,1.5
0.0,14,14,8,0.2,1.0
0.0,14,14,8,0.2,1.5
0.0,14,14,8,0.3,1.0
0.0,14,14,8,0.3,1.5
0.0,14,14,8,0.4,1.0
0.0,14,14,8,0.4,1.5
0.0,14,14,8,0.5,1.0
0.0,14,14,8,0.5,1.5
0.0,14,14,8,0.6,1.0
0.0,14,14,8,0.6,1.5
0.0,14,14,8,0.7,1.0
0.0,14,14,8,0.7,1.5
0.0,14,14,8,0.8,1.0
0.0,14,14,8,0.8,1.5
0.0,14,14,8,0.9,1.0
0.0,14,14,8,0.9,1.5
0.005665999999999989,14,17,8,0.1,1.0
0.011691000000000052,14,17,8,0.1,1.5
0.0065592500000000225,14,17,8,0.2,1.0
0.01033425,14,17,8,0.2,1.5
0.0065592500000000225,14,17,8,0.3,1.0
0.01033425,14,17,8,0.3,1.5
0.012436250000000029,14,17,8,0.4,1.0
0.008877000000000041,14,17,8,0.4,1.5
0.003557250000000194,14,17,8,0.5,1.0
0.00993225000000008,14,17,8,0.5,1.5
0.003557250000000194,14,17,8,0.6,1.0
0.00993225000000008,14,17,8,0.6,1.5
0.003557250000000194,14,17,8,0.7,1.0
0.00993225000000008,14,17,8,0.7,1.5
0.003557250000000194,14,17,8,0.8,1.0
0.00993225000000008,14,17,8,0.8,1.5
0.003557250000000194,14,17,8,0.9,1.0
0.00993225000000008,14,17,8,0.9,1.5
0.012493249999999892,14,20,8,0.1,1.0
0.018758749999999845,14,20,8,0.1,1.5
0.005918250000000045,14,20,8,0.2,1.0
0.0029229999999999144,14,20,8,0.2,1.5
0.005918250000000045,14,20,8,0.3,1.0
0.0029229999999999144,14,20,8,0.3,1.5
0.005154750000000017,14,20,8,0.4,1.0
0.008354250000000075,14,20,8,0.4,1.5
0.00282975,14,20,8,0.5,1.0
0.008354250000000075,14,20,8,0.5,1.5
0.00282975,14,20,8,0.6,1.0
0.008354250000000075,14,20,8,0.6,1.5
0.00282975,14,20,8,0.7,1.0
0.008354250000000075,14,20,8,0.7,1.5
0.00282975,14,20,8,0.8,1.0
0.008354250000000075,14,20,8,0.8,1.5
0.00282975,14,20,8,0.9,1.0
0.008354250000000075,14,20,8,0.9,1.5
0.0012006250000000628,14,23,8,0.1,1.0
0.01910612499999997,14,23,8,0.1,1.5
0.0012006250000000628,14,23,8,0.2,1.0
0.0034506250000000058,14,23,8,0.2,1.5
0.0012006250000000628,14,23,8,0.3,1.0
0.0034506250000000058,14,23,8,0.3,1.5
0.008855375000000063,14,23,8,0.4,1.0
0.015728499999999934,14,23,8,0.4,1.5
0.008855375000000063,14,23,8,0.5,1.0
0.015728499999999934,14,23,8,0.5,1.5
0.007071499999999972,14,23,8,0.6,1.0
0.015728499999999934,14,23,8,0.6,1.5
0.007071499999999972,14,23,8,0.7,1.0
0.015728499999999934,14,23,8,0.7,1.5
0.007071499999999972,14,23,8,0.8,1.0
0.015728499999999934,14,23,8,0.8,1.5
0.007071499999999972,14,23,8,0.9,1.0
0.015728499999999934,14,23,8,0.9,1.5
0.001173499999999943,14,26,8,0.1,1.0
0.0027234999999999543,14,26,8,0.1,1.5
0.0009222499999998859,14,26,8,0.2,1.0
0.002772249999999909,14,26,8,0.2,1.5
0.0009222499999998859,14,26,8,0.3,1.0
0.002772249999999909,14,26,8,0.3,1.5
0.008354749999999949,14,26,8,0.4,1.0
0.015049249999999927,14,26,8,0.4,1.5
0.008354749999999949,14,26,8,0.5,1.0
0.009859499999999988,14,26,8,0.5,1.5
0.006486957499999786,14,26,8,0.6,1.0
0.01613695749999982,14,26,8,0.6,1.5
0.006486957499999786,14,26,8,0.7,1.0
0.01613695749999982,14,26,8,0.7,1.5
0.006486957499999786,14,26,8,0.8,1.0
0.01613695749999982,14,26,8,0.8,1.5
0.006486957499999786,14,26,8,0.9,1.0
0.01613695749999982,14,26,8,0.9,1.5
0.0012243750000000397,14,29,8,0.1,1.0
0.010224374999999956,14,29,8,0.1,1.5
0.0007470000000000454,14,29,8,0.2,1.0
0.0027219999999999545,14,29,8,0.2,1.5
0.00046075000000001155,14,29,8,0.3,1.0
0.007054250000000046,14,29,8,0.3,1.5
0.005848374999999949,14,29,8,0.4,1.0
0.012441874999999982,14,29,8,0.4,1.5
0.005848374999999949,14,29,8,0.5,1.0
0.015523374999999959,14,29,8,0.5,1.5
0.005848374999999949,14,29,8,0.6,1.0
0.015523374999999959,14,29,8,0.6,1.5
0.005848374999999949,14,29,8,0.7,1.0
0.015523374999999959,14,29,8,0.7,1.5
0.005848374999999949,14,29,8,0.8,1.0
0.015523374999999959,14,29,8,0.8,1.5
0.005848374999999949,14,29,8,0.9,1.0
0.015523374999999959,14,29,8,0.9,1.5
0.0,17,17,8,0.1,1.0
0.0,17,17,8,0.1,1.5
0.0,17,17,8,0.2,1.0
0.0,17,17,8,0.2,1.5
0.0,17,17,8,0.3,1.0
0.0,17,17,8,0.3,1.5
0.0,17,17,8,0.4,1.0
0.0,17,17,8,0.4,1.5
0.0,17,17,8,0.5,1.0
0.0,17,17,8,0.5,1.5
0.0,17,17,8,0.6,1.0
0.0,17,17,8,0.6,1.5
0.0,17,17,8,0.7,1.0
0.0,17,17,8,0.7,1.5
0.0,17,17,8,0.8,1.0
0.0,17,17,8,0.8,1.5
0.0,17,17,8,0.9,1.0
0.0,17,17,8,0.9,1.5
0.00408825,17,20,8,0.1,1.0
0.01306499999999992,17,20,8,0.1,1.5
0.00408825,17,20,8,0.2,1.0
0.012914999999999916,17,20,8,0.2,1.5
0.012458250000000034,17,20,8,0.3,1.0
0.006634000000000097,17,20,8,0.3,1.5
0.012458250000000034,17,20,8,0.4,1.0
0.006634000000000097,17,20,8,0.4,1.5
0.012458250000000034,17,20,8,0.5,1.0
0.006634000000000097,17,20,8,0.5,1.5
0.012458250000000034,17,20,8,0.6,1.0
0.006634000000000097,17,20,8,0.6,1.5
0.012458250000000034,17,20,8,0.7,1.0
0.006634000000000097,17,20,8,0.7,1.5
0.012458250000000034,17,20,8,0.8,1.0
0.006634000000000097,17,20,8,0.8,1.5
0.012458250000000034,17,20,8,0.9,1.0
0.006634000000000097,17,20,8,0.9,1.5
0.0006501249999999942,17,23,8,0.1,1.0
0.0028001250000000283,17,23,8,0.1,1.5
0.01451750000000016,17,23,8,0.2,1.0
0.01451750000000016,17,23,8,0.2,1.5
0.00020900000000001384,17,23,8,0.3,1.0
0.016885000000000025,17,23,8,0.3,1.5
0.008579250000000087,17,23,8,0.4,1.0
0.011231750000000176,17,23,8,0.4,1.5
0.008579250000000087,17,23,8,0.5,1.0
0.011231750000000176,17,23,8,0.5,1.5
0.008579250000000087,17,23,8,0.6,1.0
0.009363957500000014,17,23,8,0.6,1.5
0.008579250000000087,17,23,8,0.7,1.0
0.009363957500000014,17,23,8,0.7,1.5
0.008579250000000087,17,23,8,0.8,1.0
0.009363957500000014,17,23,8,0.8,1.5
0.008579250000000087,17,23,8,0.9,1.0
0.009363957500000014,17,23,8,0.9,1.5
0.0024555000000000627,17,26,8,0.1,1.0
0.0034555000000000054,17,26,8,0.1,1.5
0.00660200000000003,17,26,8,0.2,1.0
0.00660200000000003,17,26,8,0.2,1.5
0.007054250000000046,17,26,8,0.3,1.0
0.007054250000000046,17,26,8,0.3,1.5
0.017998374999999983,17,26,8,0.4,1.0
0.017998374999999983,17,26,8,0.4,1.5
0.017998374999999983,17,26,8,0.5,1.0
0.017998374999999983,17,26,8,0.5,1.5
0.009357375000000048,17,26,8,0.6,1.0
0.017998374999999983,17,26,8,0.6,1.5
0.009357375000000048,17,26,8,0.7,1.0
0.017998374999999983,17,26,8,0.7,1.5
0.009357375000000048,17,26,8,0.8,1.0
