Roi,Fast Period,Slow Period,high & low Period,high & low Error,Gain Value
0.024350125799999907,6,17,14,0.6,2.5
0.02661212579999992,6,17,14,0.6,3.0
0.01337383580000002,6,17,14,0.6,3.5
0.017951395800000047,6,17,14,0.6,4.0
0.010607565799999835,6,17,14,0.7,1.5
0.012209165800000048,6,17,14,0.7,2.0
0.0239091657999999,6,17,14,0.7,2.5
0.026171165799999913,6,17,14,0.7,3.0
0.01337383580000002,6,17,14,0.7,3.5
0.017951395800000047,6,17,14,0.7,4.0
0.018040835800000043,6,17,14,0.8,1.5
0.022539355800000254,6,17,14,0.8,2.0
0.01925243579999987,6,17,14,0.8,2.5
0.03084843579999997,6,17,14,0.8,3.0
0.01337383580000002,6,17,14,0.8,3.5
0.017951395800000047,6,17,14,0.8,4.0
0.018040835800000043,6,17,14,0.9,1.5
0.022539355800000254,6,17,14,0.9,2.0
0.01925243579999987,6,17,14,0.9,2.5
0.03084843579999997,6,17,14,0.9,3.0
0.01337383580000002,6,17,14,0.9,3.5
0.017951395800000047,6,17,14,0.9,4.0
0.007741715799999977,6,20,14,0.1,1.5
0.03290971579999999,6,20,14,0.1,2.0
0.03290971579999999,6,20,14,0.1,2.5
0.03290971579999999,6,20,14,0.1,3.0
0.018132875800000014,6,20,14,0.1,3.5
0.018132875800000014,6,20,14,0.1,4.0
0.009004275800000008,6,20,14,0.2,1.5
0.012566795800000037,6,20,14,0.2,2.0
0.017220795799999942,6,20,14,0.2,2.5
0.0317287957999999,6,20,14,0.2,3.0
0.013920875799999854,6,20,14,0.2,3.5
0.018132875800000014,6,20,14,0.2,4.0
0.00786079580000003,6,20,14,0.3,1.5
0.012566795800000037,6,20,14,0.3,2.0
0.017220795799999942,6,20,14,0.3,2.5
0.03133879579999996,6,20,14,0.3,3.0
0.013530875799999913,6,20,14,0.3,3.5
0.018132875800000014,6,20,14,0.3,4.0
0.009784795800000202,6,20,14,0.4,1.5
0.012150795800000268,6,20,14,0.4,2.0
0.0174807958,6,20,14,0.4,2.5
0.03087079579999994,6,20,14,0.4,3.0
0.013530875799999913,6,20,14,0.4,3.5
