Roi,Fast Period,Slow Period,high & low Period,high & low Error,Gain Value
0.026511115800000176,5,17,11,0.6,2.5
0.027421115799999937,5,17,11,0.6,3.0
0.013686355799999902,5,17,11,0.6,3.5
0.017951395800000047,5,17,11,0.6,4.0
0.01229561580000009,5,17,11,0.7,1.5
0.01278363580000012,5,17,11,0.7,2.0
0.025757635800000286,5,17,11,0.7,2.5
0.02666763580000005,5,17,11,0.7,3.0
0.013686355799999902,5,17,11,0.7,3.5
0.017951395800000047,5,17,11,0.7,4.0
0.01658668439999995,5,17,11,0.8,1.5
0.014891224399999913,5,17,11,0.8,2.0
0.018739224400000108,5,17,11,0.8,2.5
0.021832704399999937,5,17,11,0.8,3.0
0.013686355799999902,5,17,11,0.8,3.5
0.017951395800000047,5,17,11,0.8,4.0
0.01658668439999995,5,17,11,0.9,1.5
0.014891224399999913,5,17,11,0.9,2.0
0.018739224400000108,5,17,11,0.9,2.5
0.021832704399999937,5,17,11,0.9,3.0
0.013686355799999902,5,17,11,0.9,3.5
0.017951395800000047,5,17,11,0.9,4.0
0.012530785799999935,5,20,11,0.1,1.5
0.019680785799999937,5,20,11,0.1,2.0
0.021708785799999866,5,20,11,0.1,2.5
0.023320785799999875,5,20,11,0.1,3.0
0.018132875800000014,5,20,11,0.1,3.5
0.018132875800000014,5,20,11,0.1,4.0
0.007754715799999831,5,20,11,0.2,1.5
0.012226715799999902,5,20,11,0.2,2.0
0.017036715799999963,5,20,11,0.2,2.5
0.031232715799999755,5,20,11,0.2,3.0
0.013842875799999778,5,20,11,0.2,3.5
0.018132875800000014,5,20,11,0.2,4.0
0.007702715799999878,5,20,11,0.3,1.5
0.012226715799999902,5,20,11,0.3,2.0
0.017036715799999963,5,20,11,0.3,2.5
0.031232715799999755,5,20,11,0.3,3.0
0.013842875799999778,5,20,11,0.3,3.5
0.018132875800000014,5,20,11,0.3,4.0
0.0132256358,5,20,11,0.4,1.5
0.011992715799999967,5,20,11,0.4,2.0
0.01690671580000008,5,20,11,0.4,2.5
0.030452715799999874,5,20,11,0.4,3.0
0.013842875799999778,5,20,11,0.4,3.5
0.018132875800000014,5,20,11,0.4,4.0
0.0132256358,5,20,11,0.5,1.5
0.011992715799999967,5,20,11,0.5,2.0
0.01690671580000008,5,20,11,0.5,2.5
0.030452715799999874,5,20,11,0.5,3.0
0.013842875799999778,5,20,11,0.5,3.5
0.018132875800000014,5,20,11,0.5,4.0
0.00783817580000018,5,20,11,0.6,1.5
0.020942175799999935,5,20,11,0.6,2.0
0.02343817579999988,5,20,11,0.6,2.5
0.026324175799999922,5,20,11,0.6,3.0
0.013842875799999778,5,20,11,0.6,3.5
