ROI,Dev Factor,Rsi period,Rsi low,Rsi high,Bollinger Period,Gain value
score,pfast,pslow,high_low_period,high_low_error,gain_value
0.010619500000000013,11,14,17,0.5,1.5
0.007794500000000024,11,14,17,0.6,1.0
0.010619500000000013,11,14,17,0.6,1.5
0.007794500000000024,11,14,17,0.7,1.0
0.010619500000000013,11,14,17,0.7,1.5
0.007794500000000024,11,14,17,0.8,1.0
0.010619500000000013,11,14,17,0.8,1.5
0.007794500000000024,11,14,17,0.9,1.0
0.010619500000000013,11,14,17,0.9,1.5
0.003470999999999983,11,17,17,0.1,1.0
0.003470999999999983,11,17,17,0.1,1.5
0.0023654999999999887,11,17,17,0.2,1.0
0.00820550000000002,11,17,17,0.2,1.5
0.010068500000000037,11,17,17,0.3,1.0
0.012773000000000147,11,17,17,0.3,1.5
0.010068500000000037,11,17,17,0.4,1.0
0.012773000000000147,11,17,17,0.4,1.5
0.008410249999999973,11,17,17,0.5,1.0
0.011114750000000083,11,17,17,0.5,1.5
0.008963000000000042,11,17,17,0.6,1.0
0.011667500000000152,11,17,17,0.6,1.5
0.008963000000000042,11,17,17,0.7,1.0
0.011667500000000152,11,17,17,0.7,1.5
0.008963000000000042,11,17,17,0.8,1.0
0.011667500000000152,11,17,17,0.8,1.5
0.008963000000000042,11,17,17,0.9,1.0
0.011667500000000152,11,17,17,0.9,1.5
0.011111250000000024,11,20,17,0.1,1.0
0.010392999999999939,11,20,17,0.1,1.5
0.008886749999999933,11,20,17,0.2,1.0
0.013041499999999812,11,20,17,0.2,1.5
0.008886749999999933,11,20,17,0.3,1.0
0.01286649999999983,11,20,17,0.3,1.5
0.008637499999999857,11,20,17,0.4,1.0
0.012553354999999834,11,20,17,0.4,1.5
0.008637499999999857,11,20,17,0.5,1.0
0.012553354999999834,11,20,17,0.5,1.5
0.008095854999999775,11,20,17,0.6,1.0
0.010945354999999867,11,20,17,0.6,1.5
0.008095854999999775,11,20,17,0.7,1.0
0.010945354999999867,11,20,17,0.7,1.5
0.008095854999999775,11,20,17,0.8,1.0
0.010945354999999867,11,20,17,0.8,1.5
0.008095854999999775,11,20,17,0.9,1.0
0.010945354999999867,11,20,17,0.9,1.5
0.00519225,11,23,17,0.1,1.0
0.00519225,11,23,17,0.1,1.5
0.00042374999999991443,11,23,17,0.2,1.0
0.01825150000000004,11,23,17,0.2,1.5
0.00042374999999991443,11,23,17,0.3,1.0
0.0032987499999999996,11,23,17,0.3,1.5
0.00042374999999991443,11,23,17,0.4,1.0
0.0032987499999999996,11,23,17,0.4,1.5
0.00042374999999991443,11,23,17,0.5,1.0
0.0032987499999999996,11,23,17,0.5,1.5
0.007050250000000136,11,23,17,0.6,1.0
0.011912750000000107,11,23,17,0.6,1.5
0.007050250000000136,11,23,17,0.7,1.0
0.011912750000000107,11,23,17,0.7,1.5
0.007050250000000136,11,23,17,0.8,1.0
0.011912750000000107,11,23,17,0.8,1.5
0.007050250000000136,11,23,17,0.9,1.0
0.011912750000000107,11,23,17,0.9,1.5
0.0017506249999999887,11,26,17,0.1,1.0
0.012200625000000005,11,26,17,0.1,1.5
0.001675625000000057,11,26,17,0.2,1.0
0.011194625000000147,11,26,17,0.2,1.5
0.0012506250000000171,11,26,17,0.3,1.0
0.0036756250000000855,11,26,17,0.3,1.5
0.0012506250000000171,11,26,17,0.4,1.0
0.0036756250000000855,11,26,17,0.4,1.5
0.0009872500000001026,11,26,17,0.5,1.0
0.010912250000000028,11,26,17,0.5,1.5
0.009258125000000126,11,26,17,0.6,1.0
0.010912250000000028,11,26,17,0.6,1.5
0.007474250000000035,11,26,17,0.7,1.0
0.01739924999999996,11,26,17,0.7,1.5
0.007474250000000035,11,26,17,0.8,1.0
0.01739924999999996,11,26,17,0.8,1.5
0.007474250000000035,11,26,17,0.9,1.0
0.01739924999999996,11,26,17,0.9,1.5
0.0,11,29,17,0.1,1.0
0.0,11,29,17,0.1,1.5
0.0009222499999998859,11,29,17,0.2,1.0
0.009990749999999942,11,29,17,0.2,1.5
0.0009222499999998859,11,29,17,0.3,1.0
0.002997249999999988,11,29,17,0.3,1.5
0.0009222499999998859,11,29,17,0.4,1.0
0.002997249999999988,11,29,17,0.4,1.5
0.0009222499999998859,11,29,17,0.5,1.0
0.002997249999999988,11,29,17,0.5,1.5
0.007954750000000028,11,29,17,0.6,1.0
0.009859499999999988,11,29,17,0.6,1.5
0.006086957499999866,11,29,17,0.7,1.0
0.015511957499999821,11,29,17,0.7,1.5
0.006086957499999866,11,29,17,0.8,1.0
