symbol,volume,last_price,time,p_change,ch_percentage,extended_hours_price,ehp_percentage,datetime
TSLA,102563252.0,271.42,1694449334,22.92,9.22,,,2023-09-11 16:22:14
TSLA,102564236.0,271.4,1694449336,22.9,,,,2023-09-11 16:22:16
TSLA,102564336.0,,1694449338,,,,,2023-09-11 16:22:18
TSLA,102565206.0,271.39,1694449340,22.89,9.21,,,2023-09-11 16:22:20
TSLA,102565316.0,,1694449341,,,,,2023-09-11 16:22:21
TSLA,102565416.0,271.35,1694449342,22.85,9.2,,,2023-09-11 16:22:22
TSLA,102565945.0,271.36,1694449345,22.86,,,,2023-09-11 16:22:25
TSLA,102567055.0,271.43,1694449347,22.93,9.23,,,2023-09-11 16:22:27
TSLA,102567267.0,271.35,1694449349,22.85,9.2,,,2023-09-11 16:22:29
TSLA,102567273.0,271.39,1694449352,22.89,9.21,,,2023-09-11 16:22:32
TSLA,102568342.0,271.41,1694449354,22.91,9.22,,,2023-09-11 16:22:34
TSLA,102571525.0,271.44,1694449356,22.94,9.23,,,2023-09-11 16:22:36
TSLA,102571595.0,271.45,1694449359,22.95,9.24,,,2023-09-11 16:22:39
TSLA,102572405.0,271.46,1694449361,22.96,,,,2023-09-11 16:22:41
TSLA,102572730.0,271.47,1694449363,22.97,,,,2023-09-11 16:22:43
TSLA,102574434.0,271.46,1694449366,22.96,,,,2023-09-11 16:22:46
TSLA,102575451.0,271.47,1694449368,22.97,,,,2023-09-11 16:22:48
TSLA,102575681.0,271.45,1694449370,22.95,,,,2023-09-11 16:22:50
TSLA,102576293.0,271.4,1694449371,22.9,9.22,,,2023-09-11 16:22:51
TSLA,102576294.0,271.39,1694449374,22.89,9.21,,,2023-09-11 16:22:54
TSLA,102576557.0,271.4,1694449376,22.9,9.22,,,2023-09-11 16:22:56
TSLA,102576938.0,271.37,1694449378,22.87,9.2,,,2023-09-11 16:22:58
TSLA,102577229.0,271.4,1694449379,22.9,9.22,,,2023-09-11 16:22:59
TSLA,102577234.0,271.39,1694449380,22.89,9.21,,,2023-09-11 16:23:00
TSLA,102578263.0,271.42,1694449383,22.92,9.22,,,2023-09-11 16:23:03
TSLA,102579027.0,271.41,1694449385,22.91,,,,2023-09-11 16:23:05
TSLA,102579825.0,271.45,1694449388,22.95,9.24,,,2023-09-11 16:23:08
TSLA,102580252.0,271.39,1694449390,22.89,9.21,,,2023-09-11 16:23:10
TSLA,102580379.0,,1694449391,,,,,2023-09-11 16:23:11
TSLA,102580380.0,271.41,1694449393,22.91,9.22,,,2023-09-11 16:23:13
TSLA,102580914.0,,1694449396,,,,,2023-09-11 16:23:16
TSLA,102581166.0,271.39,1694449398,22.89,9.21,,,2023-09-11 16:23:18
TSLA,102583455.0,271.3,1694449400,22.8,9.18,,,2023-09-11 16:23:20
TSLA,102583505.0,,1694449401,,,,,2023-09-11 16:23:21
TSLA,102584531.0,271.34,1694449404,22.84,9.19,,,2023-09-11 16:23:24
TSLA,102585050.0,271.375,1694449406,22.88,9.21,,,2023-09-11 16:23:26
TSLA,102585250.0,271.37,1694449407,22.87,9.2,,,2023-09-11 16:23:27
TSLA,102587032.0,271.385,1694449410,22.88,9.21,,,2023-09-11 16:23:30
TSLA,102587916.0,271.395,1694449412,22.89,,,,2023-09-11 16:23:32
TSLA,102588871.0,271.37,1694449413,22.87,9.2,,,2023-09-11 16:23:33
TSLA,102589190.0,,1694449415,,,,,2023-09-11 16:23:35
TSLA,102590191.0,271.38,1694449418,22.88,9.21,,,2023-09-11 16:23:38
TSLA,102590825.0,271.36,1694449419,22.86,9.2,,,2023-09-11 16:23:39
TSLA,102590836.0,,1694449421,,,,,2023-09-11 16:23:41
TSLA,102592768.0,271.31,1694449423,22.81,9.18,,,2023-09-11 16:23:43
TSLA,102593021.0,271.36,1694449425,22.86,9.2,,,2023-09-11 16:23:45
TSLA,102593869.0,271.38,1694449427,22.88,9.21,,,2023-09-11 16:23:47
TSLA,102594599.0,271.39,1694449429,22.89,,,,2023-09-11 16:23:49
TSLA,102597037.0,271.44,1694449431,22.94,9.23,,,2023-09-11 16:23:51
TSLA,102598800.0,271.47,1694449435,22.97,9.24,,,2023-09-11 16:23:55
TSLA,102601658.0,271.42,1694449439,22.92,9.22,,,2023-09-11 16:23:59
TSLA,102628459.0,271.55,1694449441,23.05,9.28,,,2023-09-11 16:24:01
TSLA,102632162.0,271.47,1694449444,22.97,9.24,,,2023-09-11 16:24:04
TSLA,102632281.0,271.49,1694449445,22.99,9.25,,,2023-09-11 16:24:05
TSLA,102632287.0,,1694449447,,,,,2023-09-11 16:24:07
TSLA,102632925.0,271.485,1694449450,,,,,2023-09-11 16:24:10
TSLA,102633713.0,271.41,1694449452,22.91,9.22,,,2023-09-11 16:24:12
TSLA,102635585.0,271.3,1694449454,22.8,9.18,,,2023-09-11 16:24:14
TSLA,102636309.0,271.32,1694449456,22.82,,,,2023-09-11 16:24:16
TSLA,102636601.0,271.33,1694449458,22.83,9.19,,,2023-09-11 16:24:18
TSLA,102638171.0,271.27,1694449460,22.77,9.16,,,2023-09-11 16:24:20
TSLA,102643969.0,271.13,1694449463,22.63,9.11,,,2023-09-11 16:24:23
TSLA,102645901.0,271.14,1694449465,22.64,,,,2023-09-11 16:24:25
TSLA,102646440.0,271.24,1694449466,22.74,9.15,,,2023-09-11 16:24:26
TSLA,102646509.0,271.235,1694449467,,,,,2023-09-11 16:24:27
TSLA,102646994.0,271.26,1694449469,22.76,9.16,,,2023-09-11 16:24:29
TSLA,102649077.0,271.22,1694449472,22.72,9.14,,,2023-09-11 16:24:32
TSLA,102649507.0,271.18,1694449474,22.68,9.13,,,2023-09-11 16:24:34
TSLA,102650078.0,271.22,1694449476,22.72,9.14,,,2023-09-11 16:24:36
TSLA,102650763.0,,1694449479,,,,,2023-09-11 16:24:39
TSLA,102650945.0,271.21,1694449480,22.71,,,,2023-09-11 16:24:40
TSLA,102651045.0,,1694449481,,,,,2023-09-11 16:24:41
TSLA,102651060.0,271.205,1694449483,22.7,,,,2023-09-11 16:24:43
TSLA,102651164.0,271.22,1694449485,22.72,,,,2023-09-11 16:24:45
TSLA,102651618.0,271.23,1694449487,22.73,9.15,,,2023-09-11 16:24:47
TSLA,102652688.0,271.22,1694449489,22.72,9.14,,,2023-09-11 16:24:49
TSLA,102655743.0,271.18,1694449491,22.68,9.13,,,2023-09-11 16:24:51
TSLA,102656774.0,271.22,1694449494,22.72,9.14,,,2023-09-11 16:24:54
TSLA,102657103.0,271.215,1694449497,22.71,,,,2023-09-11 16:24:57
TSLA,102657271.0,271.23,1694449499,22.73,9.15,,,2023-09-11 16:24:59
TSLA,102658544.0,271.27,1694449501,22.77,9.16,,,2023-09-11 16:25:01
TSLA,102659006.0,271.22,1694449503,22.72,9.14,,,2023-09-11 16:25:03
TSLA,102659007.0,271.215,1694449504,22.71,,,,2023-09-11 16:25:04
TSLA,102660246.0,271.23,1694449506,22.73,9.15,,,2023-09-11 16:25:06
TSLA,102660782.0,271.22,1694449508,22.72,9.14,,,2023-09-11 16:25:08
TSLA,102662227.0,271.21,1694449510,22.71,,,,2023-09-11 16:25:10
TSLA,102662416.0,271.23,1694449513,22.73,9.15,,,2023-09-11 16:25:13
TSLA,102662931.0,271.26,1694449515,22.76,9.16,,,2023-09-11 16:25:15
TSLA,102663321.0,271.265,1694449517,,,,,2023-09-11 16:25:17
TSLA,102663612.0,271.26,1694449519,,,,,2023-09-11 16:25:19
TSLA,102663663.0,271.24,1694449521,22.74,9.15,,,2023-09-11 16:25:21
TSLA,102663756.0,271.26,1694449522,22.76,9.16,,,2023-09-11 16:25:22
TSLA,102664113.0,271.27,1694449524,22.77,,,,2023-09-11 16:25:24
TSLA,102665745.0,271.28,1694449527,22.78,9.17,,,2023-09-11 16:25:27
TSLA,102667263.0,271.33,1694449529,22.83,9.19,,,2023-09-11 16:25:29
TSLA,102668179.0,271.39,1694449531,22.89,9.21,,,2023-09-11 16:25:31
TSLA,102668189.0,271.4,1694449532,22.9,9.22,,,2023-09-11 16:25:32
TSLA,102669833.0,271.41,1694449534,22.91,,,,2023-09-11 16:25:34
TSLA,102670561.0,271.32,1694449536,22.82,9.18,,,2023-09-11 16:25:36
TSLA,102671895.0,271.24,1694449538,22.74,9.15,,,2023-09-11 16:25:38
TSLA,102672510.0,271.225,1694449541,22.73,9.14,,,2023-09-11 16:25:41
TSLA,102672890.0,271.24,1694449543,22.74,9.15,,,2023-09-11 16:25:43
TSLA,102672891.0,271.3,1694449545,22.8,9.18,,,2023-09-11 16:25:45
TSLA,102673357.0,271.34,1694449546,22.84,9.19,,,2023-09-11 16:25:46
TSLA,102673362.0,271.36,1694449548,22.86,9.2,,,2023-09-11 16:25:48
TSLA,102673859.0,271.43,1694449550,22.93,9.23,,,2023-09-11 16:25:50
TSLA,102675782.0,271.46,1694449552,22.96,9.24,,,2023-09-11 16:25:52
TSLA,102676807.0,271.41,1694449554,22.91,9.22,,,2023-09-11 16:25:54
TSLA,102677737.0,271.46,1694449557,22.96,9.24,,,2023-09-11 16:25:57
TSLA,102678955.0,271.45,1694449559,22.95,,,,2023-09-11 16:25:59
TSLA,102678957.0,271.46,1694449560,22.96,,,,2023-09-11 16:26:00
TSLA,102678964.0,,1694449562,,,,,2023-09-11 16:26:02
TSLA,102678982.0,271.44,1694449565,22.94,9.23,,,2023-09-11 16:26:05
TSLA,102679272.0,271.48,1694449567,22.98,9.25,,,2023-09-11 16:26:07
TSLA,102685957.0,271.6,1694449569,23.1,9.3,,,2023-09-11 16:26:09
TSLA,102687239.0,271.63,1694449571,23.13,9.31,,,2023-09-11 16:26:11
TSLA,102688419.0,271.58,1694449573,23.08,9.29,,,2023-09-11 16:26:13
TSLA,102689953.0,271.63,1694449575,23.13,9.31,,,2023-09-11 16:26:15
TSLA,102690003.0,271.62,1694449576,23.12,9.3,,,2023-09-11 16:26:16
TSLA,102691938.0,271.61,1694449578,23.11,,,,2023-09-11 16:26:18
TSLA,102692444.0,271.62,1694449581,23.12,,,,2023-09-11 16:26:21
TSLA,102695972.0,271.7,1694449583,23.2,9.34,,,2023-09-11 16:26:23
TSLA,102699074.0,271.73,1694449585,23.23,9.35,,,2023-09-11 16:26:25
TSLA,102700616.0,271.74,1694449587,23.24,,,,2023-09-11 16:26:27
TSLA,102701553.0,271.73,1694449589,23.23,,,,2023-09-11 16:26:29
TSLA,102701554.0,271.74,1694449590,23.24,,,,2023-09-11 16:26:30
TSLA,102702064.0,271.75,1694449592,23.25,9.36,,,2023-09-11 16:26:32
TSLA,102702844.0,271.71,1694449594,23.21,9.34,,,2023-09-11 16:26:34
TSLA,102703808.0,271.74,1694449596,23.24,9.35,,,2023-09-11 16:26:36
TSLA,102703858.0,271.71,1694449598,23.21,9.34,,,2023-09-11 16:26:38
TSLA,102704363.0,271.73,1694449601,23.23,9.35,,,2023-09-11 16:26:41
TSLA,102705887.0,271.75,1694449604,23.25,9.36,,,2023-09-11 16:26:44
TSLA,102707067.0,271.72,1694449605,23.22,9.34,,,2023-09-11 16:26:45
TSLA,102707068.0,271.74,1694449607,23.24,9.35,,,2023-09-11 16:26:47
TSLA,102707463.0,,1694449609,,,,,2023-09-11 16:26:49
TSLA,102707725.0,271.73,1694449611,23.23,,,,2023-09-11 16:26:51
TSLA,102707728.0,271.74,1694449612,23.24,,,,2023-09-11 16:26:52
TSLA,102708212.0,271.75,1694449614,23.25,9.36,,,2023-09-11 16:26:54
TSLA,102709311.0,271.745,1694449617,,9.35,,,2023-09-11 16:26:57
TSLA,102709906.0,271.75,1694449619,,9.36,,,2023-09-11 16:26:59
TSLA,102712236.0,271.74,1694449621,23.24,9.35,,,2023-09-11 16:27:01
TSLA,102714130.0,271.73,1694449623,23.23,,,,2023-09-11 16:27:03
TSLA,102716492.0,271.65,1694449625,23.15,9.32,,,2023-09-11 16:27:05
TSLA,102718931.0,271.66,1694449628,23.16,,,,2023-09-11 16:27:08
TSLA,102719931.0,271.64,1694449630,23.14,9.31,,,2023-09-11 16:27:10
TSLA,102720671.0,271.71,1694449631,23.21,9.34,,,2023-09-11 16:27:11
TSLA,102720681.0,271.73,1694449632,23.23,9.35,,,2023-09-11 16:27:12
TSLA,102721772.0,271.75,1694449634,23.25,9.36,,,2023-09-11 16:27:14
TSLA,102726489.0,,1694449636,,,,,2023-09-11 16:27:16
TSLA,102727633.0,271.76,1694449639,23.26,,,,2023-09-11 16:27:19
TSLA,102728542.0,271.73,1694449640,23.23,9.35,,,2023-09-11 16:27:20
TSLA,102728544.0,271.74,1694449643,23.24,,,,2023-09-11 16:27:23
TSLA,102729544.0,271.71,1694449645,23.21,9.34,,,2023-09-11 16:27:25
TSLA,102731125.0,271.65,1694449647,23.15,9.32,,,2023-09-11 16:27:27
TSLA,102732057.0,271.67,1694449649,23.17,,,,2023-09-11 16:27:29
TSLA,102732087.0,271.66,1694449650,23.16,,,,2023-09-11 16:27:30
TSLA,102732477.0,271.67,1694449654,23.17,,,,2023-09-11 16:27:34
TSLA,102733200.0,271.65,1694449656,23.15,,,,2023-09-11 16:27:36
TSLA,102734106.0,271.6,1694449658,23.1,9.3,,,2023-09-11 16:27:38
TSLA,102734506.0,,1694449659,,,,,2023-09-11 16:27:39
TSLA,102734606.0,,1694449661,,,,,2023-09-11 16:27:41
TSLA,102735106.0,,1694449663,,,,,2023-09-11 16:27:43
TSLA,102735567.0,271.66,1694449666,23.16,9.32,,,2023-09-11 16:27:46
TSLA,102736383.0,,1694449667,,,,,2023-09-11 16:27:47
TSLA,102736402.0,271.64,1694449670,23.14,9.31,,,2023-09-11 16:27:50
TSLA,102736621.0,271.66,1694449671,23.16,9.32,,,2023-09-11 16:27:51
TSLA,102736907.0,271.7,1694449672,23.2,9.34,,,2023-09-11 16:27:52
TSLA,102737233.0,271.69,1694449675,23.19,9.33,,,2023-09-11 16:27:55
TSLA,102737398.0,271.72,1694449677,23.22,9.34,,,2023-09-11 16:27:57
TSLA,102739715.0,,1694449679,,,,,2023-09-11 16:27:59
TSLA,102741016.0,271.74,1694449681,23.24,9.35,,,2023-09-11 16:28:01
TSLA,102741116.0,271.75,1694449683,23.25,9.36,,,2023-09-11 16:28:03
TSLA,102743270.0,,1694449686,,,,,2023-09-11 16:28:06
TSLA,102744711.0,271.64,1694449688,23.14,9.31,,,2023-09-11 16:28:08
TSLA,102744887.0,271.61,1694449690,23.11,9.3,,,2023-09-11 16:28:10
TSLA,102746612.0,271.64,1694449692,23.14,9.31,,,2023-09-11 16:28:12
TSLA,102746712.0,271.62,1694449693,23.12,9.3,,,2023-09-11 16:28:13
TSLA,102747159.0,271.57,1694449695,23.07,9.28,,,2023-09-11 16:28:15
TSLA,102753450.0,271.65,1694449697,23.15,9.32,,,2023-09-11 16:28:17
TSLA,102753500.0,271.67,1694449699,23.17,,,,2023-09-11 16:28:19
TSLA,102753856.0,271.63,1694449701,23.13,9.31,,,2023-09-11 16:28:21
TSLA,102754873.0,271.6,1694449704,23.1,9.3,,,2023-09-11 16:28:24
TSLA,102755281.0,,1694449706,,,,,2023-09-11 16:28:26
TSLA,102755787.0,271.64,1694449708,23.14,9.31,,,2023-09-11 16:28:28
TSLA,102755794.0,271.58,1694449710,23.08,9.29,,,2023-09-11 16:28:30
TSLA,102759731.0,271.53,1694449712,23.03,9.27,,,2023-09-11 16:28:32
TSLA,102760281.0,271.56,1694449713,23.06,9.28,,,2023-09-11 16:28:33
TSLA,102760381.0,271.58,1694449715,23.08,9.29,,,2023-09-11 16:28:35
TSLA,102766258.0,271.75,1694449717,23.25,9.36,,,2023-09-11 16:28:37
TSLA,102767973.0,271.71,1694449719,23.21,9.34,,,2023-09-11 16:28:39
TSLA,102768576.0,271.62,1694449722,23.12,9.3,,,2023-09-11 16:28:42
TSLA,102768776.0,271.67,1694449724,23.17,9.32,,,2023-09-11 16:28:44
TSLA,102768777.0,271.68,1694449728,23.18,9.33,,,2023-09-11 16:28:48
TSLA,102768802.0,271.7,1694449729,23.2,9.34,,,2023-09-11 16:28:49
TSLA,102768902.0,271.71,1694449731,23.21,,,,2023-09-11 16:28:51
TSLA,102769183.0,271.68,1694449734,23.18,9.33,,,2023-09-11 16:28:54
TSLA,102769386.0,271.73,1694449736,23.23,9.35,,,2023-09-11 16:28:56
TSLA,102772405.0,271.65,1694449738,23.15,9.32,,,2023-09-11 16:28:58
TSLA,102772505.0,271.62,1694449740,23.12,9.3,,,2023-09-11 16:29:00
TSLA,102772685.0,,1694449742,,,,,2023-09-11 16:29:02
TSLA,102772885.0,271.61,1694449744,23.11,,,,2023-09-11 16:29:04
TSLA,102775460.0,271.53,1694449745,23.03,9.27,,,2023-09-11 16:29:05
TSLA,102775660.0,271.56,1694449747,23.06,9.28,,,2023-09-11 16:29:07
TSLA,102783081.0,271.76,1694449750,23.26,9.36,,,2023-09-11 16:29:10
TSLA,102783483.0,271.74,1694449752,23.24,9.35,,,2023-09-11 16:29:12
TSLA,102784342.0,271.75,1694449754,23.25,9.36,,,2023-09-11 16:29:14
TSLA,102791330.0,271.67,1694449756,23.17,9.32,,,2023-09-11 16:29:16
TSLA,102793030.0,,1694449759,,,,,2023-09-11 16:29:19
TSLA,102793660.0,271.73,1694449760,23.23,9.35,,,2023-09-11 16:29:20
TSLA,102793695.0,,1694449761,,,,,2023-09-11 16:29:21
TSLA,102799184.0,271.88,1694449763,23.38,9.41,,,2023-09-11 16:29:23
TSLA,102800484.0,271.81,1694449765,23.31,9.38,,,2023-09-11 16:29:25
TSLA,102802111.0,271.775,1694449768,23.27,9.37,,,2023-09-11 16:29:28
TSLA,102805360.0,271.84,1694449770,23.34,9.39,,,2023-09-11 16:29:30
TSLA,102806100.0,271.88,1694449773,23.38,9.41,,,2023-09-11 16:29:33
TSLA,102809666.0,271.92,1694449775,23.42,9.42,,,2023-09-11 16:29:35
TSLA,102810015.0,271.93,1694449777,23.43,9.43,,,2023-09-11 16:29:37
TSLA,102812375.0,271.92,1694449779,23.42,9.42,,,2023-09-11 16:29:39
TSLA,102812997.0,271.91,1694449780,23.41,,,,2023-09-11 16:29:40
TSLA,102813027.0,271.9,1694449781,23.4,,,,2023-09-11 16:29:41
TSLA,102813537.0,271.93,1694449783,23.43,9.43,,,2023-09-11 16:29:43
TSLA,102839380.0,271.99,1694449785,23.49,9.45,,,2023-09-11 16:29:45
TSLA,102840808.0,271.93,1694449788,23.43,9.43,,,2023-09-11 16:29:48
TSLA,102842291.0,271.89,1694449790,23.39,9.41,,,2023-09-11 16:29:50
TSLA,102845200.0,271.82,1694449792,23.32,9.38,,,2023-09-11 16:29:52
TSLA,102845811.0,271.85,1694449794,23.35,9.4,,,2023-09-11 16:29:54
TSLA,102846376.0,271.84,1694449797,23.34,9.39,,,2023-09-11 16:29:57
TSLA,102846427.0,,1694449799,,,,,2023-09-11 16:29:59
TSLA,108372658.0,271.91,1694449801,23.41,9.42,,,2023-09-11 16:30:01
TSLA,108372688.0,271.92,1694449802,23.42,,,,2023-09-11 16:30:02
TSLA,108373604.0,271.94,1694449804,23.44,9.43,,,2023-09-11 16:30:04
TSLA,108376023.0,271.84,1694449806,23.34,9.39,,,2023-09-11 16:30:06
TSLA,108376828.0,271.87,1694449809,23.37,9.4,,,2023-09-11 16:30:09
TSLA,108380679.0,271.71,1694449811,23.21,9.34,,,2023-09-11 16:30:11
TSLA,108384451.0,271.66,1694449813,23.16,9.32,,,2023-09-11 16:30:13
TSLA,108385173.0,271.74,1694449815,23.24,9.35,,,2023-09-11 16:30:15
TSLA,108385477.0,271.71,1694449817,23.21,9.34,,,2023-09-11 16:30:17
TSLA,108387158.0,271.68,1694449818,23.18,9.33,,,2023-09-11 16:30:18
TSLA,108387160.0,271.69,1694449819,23.19,,,,2023-09-11 16:30:19
TSLA,108388628.0,271.63,1694449822,23.13,9.31,,,2023-09-11 16:30:22
TSLA,108395771.0,271.58,1694449823,23.08,9.29,,,2023-09-11 16:30:23
TSLA,108395796.0,271.64,1694449825,23.14,9.31,,,2023-09-11 16:30:25
TSLA,108397804.0,271.61,1694449827,23.11,9.3,,,2023-09-11 16:30:27
TSLA,108398356.0,,1694449830,,,,,2023-09-11 16:30:30
TSLA,108399471.0,271.62,1694449832,23.12,,,,2023-09-11 16:30:32
TSLA,108400160.0,271.65,1694449834,23.15,9.32,,,2023-09-11 16:30:34
TSLA,108400209.0,271.66,1694449836,23.16,,,,2023-09-11 16:30:36
TSLA,108401855.0,271.63,1694449839,23.13,9.31,,,2023-09-11 16:30:39
TSLA,108406594.0,271.56,1694449844,23.06,9.28,,,2023-09-11 16:30:44
TSLA,108409890.0,271.47,1694449846,22.97,9.24,,,2023-09-11 16:30:46
TSLA,108413275.0,271.52,1694449848,23.02,9.26,,,2023-09-11 16:30:48
TSLA,108413862.0,271.53,1694449851,23.03,9.27,,,2023-09-11 16:30:51
TSLA,108414945.0,271.45,1694449853,22.95,9.24,,,2023-09-11 16:30:53
TSLA,108416182.0,271.37,1694449855,22.87,9.2,,,2023-09-11 16:30:55
TSLA,108417040.0,271.42,1694449857,22.92,9.22,,,2023-09-11 16:30:57
TSLA,108417441.0,271.415,1694449859,,,,,2023-09-11 16:30:59
TSLA,108420992.0,271.27,1694449861,22.77,9.16,,,2023-09-11 16:31:01
TSLA,108421090.0,,1694449863,,,,,2023-09-11 16:31:03
TSLA,108421190.0,,1694449864,,,,,2023-09-11 16:31:04
TSLA,108421994.0,271.26,1694449866,22.76,,,,2023-09-11 16:31:06
TSLA,108425914.0,271.14,1694449868,22.64,9.11,,,2023-09-11 16:31:08
TSLA,108429788.0,271.04,1694449870,22.54,9.07,,,2023-09-11 16:31:10
TSLA,108430918.0,271.12,1694449872,22.62,9.1,,,2023-09-11 16:31:12
TSLA,108431632.0,271.02,1694449875,22.52,9.06,,,2023-09-11 16:31:15
TSLA,108432735.0,271.13,1694449877,22.63,9.11,,,2023-09-11 16:31:17
TSLA,108432918.0,271.21,1694449879,22.71,9.14,,,2023-09-11 16:31:19
TSLA,108432958.0,,1694449880,,,,,2023-09-11 16:31:20
TSLA,108433068.0,271.22,1694449882,22.72,,,,2023-09-11 16:31:22
TSLA,108433713.0,271.19,1694449885,22.69,9.13,,,2023-09-11 16:31:25
TSLA,108435090.0,271.15,1694449887,22.65,9.11,,,2023-09-11 16:31:27
TSLA,108435391.0,271.135,1694449889,22.63,,,,2023-09-11 16:31:29
TSLA,108435393.0,271.14,1694449890,22.64,,,,2023-09-11 16:31:30
TSLA,108436280.0,271.17,1694449892,22.67,9.12,,,2023-09-11 16:31:32
TSLA,108437115.0,271.22,1694449894,22.72,9.14,,,2023-09-11 16:31:34
TSLA,108437335.0,271.24,1694449897,22.74,9.15,,,2023-09-11 16:31:37
TSLA,108438391.0,271.29,1694449899,22.79,9.17,,,2023-09-11 16:31:39
TSLA,108438739.0,271.28,1694449901,22.78,,,,2023-09-11 16:31:41
TSLA,108438845.0,,1694449903,,,,,2023-09-11 16:31:43
TSLA,108438875.0,271.25,1694449904,22.75,9.15,,,2023-09-11 16:31:44
TSLA,108439626.0,271.34,1694449907,22.84,9.19,,,2023-09-11 16:31:47
TSLA,108439692.0,271.3,1694449909,22.8,9.18,,,2023-09-11 16:31:49
TSLA,108439797.0,271.32,1694449911,22.82,,,,2023-09-11 16:31:51
TSLA,108439972.0,271.33,1694449912,22.83,9.19,,,2023-09-11 16:31:52
TSLA,108440706.0,271.29,1694449915,22.79,9.17,,,2023-09-11 16:31:55
TSLA,108441102.0,,1694449917,,,,,2023-09-11 16:31:57
TSLA,108441593.0,271.3,1694449920,22.8,9.18,,,2023-09-11 16:32:00
TSLA,108443169.0,271.17,1694449921,22.67,9.12,,,2023-09-11 16:32:01
TSLA,108443194.0,,1694449922,,,,,2023-09-11 16:32:02
TSLA,108444275.0,271.11,1694449924,22.61,9.1,,,2023-09-11 16:32:04
TSLA,108450486.0,271.05,1694449926,22.55,9.07,,,2023-09-11 16:32:06
TSLA,108466274.0,270.94,1694449928,22.44,9.03,,,2023-09-11 16:32:08
TSLA,108468439.0,270.87,1694449931,22.37,9.0,,,2023-09-11 16:32:11
TSLA,108470992.0,270.78,1694449933,22.28,8.97,,,2023-09-11 16:32:13
TSLA,108472896.0,270.92,1694449935,22.42,9.02,,,2023-09-11 16:32:15
TSLA,108475842.0,270.95,1694449937,22.45,9.03,,,2023-09-11 16:32:17
TSLA,108476752.0,271.0,1694449939,22.5,9.05,,,2023-09-11 16:32:19
TSLA,108477084.0,271.02,1694449941,22.52,9.06,,,2023-09-11 16:32:21
TSLA,108477384.0,271.04,1694449943,22.54,9.07,,,2023-09-11 16:32:23
TSLA,108477698.0,271.07,1694449946,22.57,9.08,,,2023-09-11 16:32:26
TSLA,108477963.0,271.04,1694449948,22.54,9.07,,,2023-09-11 16:32:28
TSLA,108478063.0,271.035,1694449949,,,,,2023-09-11 16:32:29
TSLA,108478283.0,271.06,1694449950,22.56,9.08,,,2023-09-11 16:32:30
TSLA,108479103.0,271.04,1694449953,22.54,9.07,,,2023-09-11 16:32:33
TSLA,108479304.0,271.06,1694449956,22.56,9.08,,,2023-09-11 16:32:36
TSLA,108480540.0,271.11,1694449958,22.61,9.1,,,2023-09-11 16:32:38
TSLA,108480597.0,,1694449959,,,,,2023-09-11 16:32:39
TSLA,108480869.0,271.09,1694449961,22.59,9.09,,,2023-09-11 16:32:41
TSLA,108481136.0,271.1,1694449963,22.6,,,,2023-09-11 16:32:43
TSLA,108481251.0,271.11,1694449966,22.61,9.1,,,2023-09-11 16:32:46
TSLA,108481775.0,271.1,1694449968,22.6,9.09,,,2023-09-11 16:32:48
TSLA,108481785.0,271.09,1694449969,22.59,,,,2023-09-11 16:32:49
TSLA,108481850.0,271.12,1694449971,22.62,9.1,,,2023-09-11 16:32:51
TSLA,108482405.0,271.11,1694449973,22.61,,,,2023-09-11 16:32:53
TSLA,108486982.0,271.08,1694449976,22.58,9.09,,,2023-09-11 16:32:56
TSLA,108488338.0,271.11,1694449978,22.61,9.1,,,2023-09-11 16:32:58
TSLA,108488341.0,271.12,1694449979,22.62,,,,2023-09-11 16:32:59
TSLA,108488452.0,271.1,1694449982,22.6,9.09,,,2023-09-11 16:33:02
TSLA,108489139.0,271.14,1694449984,22.64,9.11,,,2023-09-11 16:33:04
TSLA,108491030.0,271.15,1694449986,22.65,,,,2023-09-11 16:33:06
TSLA,108491378.0,271.16,1694449988,22.66,9.12,,,2023-09-11 16:33:08
TSLA,108491578.0,271.19,1694449990,22.69,9.13,,,2023-09-11 16:33:10
TSLA,108492396.0,,1694449991,,,,,2023-09-11 16:33:11
TSLA,108492496.0,271.2,1694449993,22.7,,,,2023-09-11 16:33:13
TSLA,108493787.0,271.24,1694449996,22.74,9.15,,,2023-09-11 16:33:16
TSLA,108494092.0,271.2,1694449998,22.7,9.13,,,2023-09-11 16:33:18
TSLA,108494545.0,,1694450000,,,,,2023-09-11 16:33:20
TSLA,108494560.0,271.21,1694450002,22.71,9.14,,,2023-09-11 16:33:22
TSLA,108494957.0,271.24,1694450004,22.74,9.15,,,2023-09-11 16:33:24
TSLA,108495418.0,,1694450006,,,,,2023-09-11 16:33:26
TSLA,108496574.0,271.23,1694450008,22.73,,,,2023-09-11 16:33:28
TSLA,108496755.0,271.22,1694450009,22.72,9.14,,,2023-09-11 16:33:29
TSLA,108496770.0,271.21,1694450010,22.71,,,,2023-09-11 16:33:30
TSLA,108496878.0,271.22,1694450013,22.72,,,,2023-09-11 16:33:33
TSLA,108497603.0,271.23,1694450015,22.73,9.15,,,2023-09-11 16:33:35
TSLA,108498034.0,,1694450017,,,,,2023-09-11 16:33:37
TSLA,108499457.0,271.13,1694450019,22.63,9.11,,,2023-09-11 16:33:39
TSLA,108500445.0,271.1,1694450022,22.6,9.09,,,2023-09-11 16:33:42
